L1,L2,L3,L4,L5,L6,L7,L8,L9,L10,L11,L12,L13,L14,L15,L16,L17,L18,L19,L20,L21,L22,L23,L24,L25,L26,L27,L28,L29,L30,L31,L32,L33,L34,L35,L36,L37,L38,L39,L40,L41,L42
0,85,0,31,70,6,10,14,22,10,0,9,21,50,17,7,3,15,13,0,47,0,57,97,18,21,514,2,31,105,0,3,28,11,7,13,32,0,115,0,20,0
0,87,0,35,53,10,10,22,24,10,0,9,25,50,21,11,4,15,13,0,41,0,53,98,18,21,514,2,43,106,0,3,28,11,11,13,33,0,115,0,24,0
0,89,9,43,65,17,4,10,12,10,0,9,16,50,24,4,7,24,16,0,45,0,53,99,18,25,514,5,38,98,0,0,28,11,11,13,27,0,119,0,24,0
0,89,12,30,75,17,6,10,14,2,0,9,8,47,27,17,5,32,24,7,41,0,46,66,2,24,514,5,43,107,0,0,12,7,11,1,46,5,126,8,24,0
0,89,12,25,62,17,6,11,9,8,0,17,20,45,30,17,3,32,35,7,41,0,51,71,2,24,514,13,43,109,10,0,21,7,11,1,57,5,130,8,24,0
0,90,12,31,65,17,6,11,14,17,0,17,21,45,34,24,7,12,35,9,37,0,52,76,2,33,514,13,45,109,10,0,21,15,11,1,59,5,130,8,24,0
0,94,8,16,80,17,16,1,12,17,0,14,33,41,34,20,11,19,25,9,43,0,50,76,2,33,514,10,19,104,14,1,21,12,3,0,46,3,130,8,24,0
0,94,8,28,82,10,16,1,12,18,0,15,63,42,34,20,12,19,25,9,43,0,49,83,2,36,514,10,20,107,14,1,21,12,3,0,52,3,132,8,27,0
0,94,8,18,60,16,16,1,2,17,0,15,69,38,16,20,9,30,25,9,45,0,51,50,0,29,514,10,20,107,14,1,9,12,3,0,54,3,136,11,27,0
0,94,5,23,71,16,16,5,9,19,0,15,61,36,19,7,7,29,32,9,49,0,51,59,0,29,514,4,20,110,4,8,11,4,3,0,15,6,136,3,30,0
0,100,6,15,71,16,19,7,9,19,0,23,73,36,24,11,10,30,9,9,49,0,51,68,0,29,514,4,1,106,4,9,11,4,3,0,20,3,136,3,30,0
0,100,6,33,61,13,22,7,14,19,0,31,67,36,27,11,6,38,9,9,49,0,54,75,0,37,514,6,1,113,4,9,11,4,3,0,22,3,144,3,30,0
0,100,9,37,73,24,22,7,20,19,0,31,74,34,33,11,1,38,9,9,45,0,53,80,0,37,514,6,1,118,4,9,19,0,3,0,27,4,159,0,33,0
0,100,6,26,79,28,6,7,17,4,0,20,39,28,39,13,7,26,9,9,53,0,67,52,0,32,514,2,1,118,0,4,10,7,7,3,25,4,163,14,35,0
0,100,7,36,85,28,7,15,15,4,0,20,49,31,27,13,11,29,0,9,53,0,62,56,0,32,514,4,2,107,11,4,10,7,7,3,28,4,169,14,35,0
0,100,7,30,75,15,9,15,10,4,0,20,50,20,34,19,31,27,0,9,43,0,62,66,0,32,514,4,2,107,11,4,10,7,7,6,32,4,171,14,39,0
0,104,3,34,77,15,7,15,10,4,0,20,39,20,38,12,27,17,0,9,43,0,59,66,0,32,514,2,2,108,11,0,10,7,7,6,28,0,175,14,39,0
0,108,3,29,77,15,7,19,7,4,0,27,45,20,43,16,33,21,0,9,43,0,57,69,4,32,514,4,5,118,15,0,15,11,11,6,39,0,175,14,39,0
0,36,3,20,57,15,15,16,11,7,0,27,26,24,43,17,6,12,0,9,43,0,56,45,4,10,4,4,13,112,27,0,6,6,8,3,45,0,99,3,29,0
0,38,3,26,62,20,19,16,13,7,0,27,34,24,19,17,0,16,0,9,43,0,56,48,4,10,4,4,13,123,27,0,6,8,25,3,52,0,101,5,29,0
0,42,4,19,67,8,19,22,20,7,0,11,23,21,19,5,12,23,0,9,37,0,56,58,4,10,4,2,13,117,18,3,9,44,25,6,28,0,108,5,36,0
0,42,4,22,43,8,19,25,27,7,0,11,30,23,30,5,17,38,2,2,35,0,56,80,9,10,4,2,36,128,18,3,9,47,21,3,28,0,112,5,36,0
4,49,7,16,47,8,20,9,19,7,0,14,26,26,39,11,9,47,2,2,35,0,51,102,12,13,4,2,40,118,20,3,9,47,26,3,62,1,112,8,36,0
0,57,10,16,59,10,8,9,32,7,0,14,31,32,39,13,12,50,4,2,30,0,57,86,11,8,4,2,45,125,4,3,4,50,26,6,50,1,129,8,44,0
0,57,12,18,62,7,11,15,25,11,0,14,33,36,35,18,15,18,4,5,35,0,59,86,14,8,4,2,50,117,4,3,4,42,18,11,62,5,129,3,48,0
0,64,12,14,65,7,11,16,28,18,0,17,41,51,36,18,15,27,8,5,35,0,59,105,14,8,4,5,50,125,4,5,4,42,18,11,85,10,129,3,51,4
0,64,16,21,82,7,24,19,22,18,0,17,30,51,48,26,15,22,6,5,38,0,56,105,14,12,4,5,19,115,4,5,4,42,24,17,98,9,137,3,51,0
0,64,12,24,98,11,17,19,22,55,0,14,41,54,48,20,17,24,8,5,37,0,54,107,18,12,4,3,19,115,0,2,8,11,6,22,62,11,137,0,54,0
0,67,12,24,87,7,21,22,18,50,0,14,31,47,55,25,10,12,11,5,44,0,60,99,10,9,4,5,23,119,3,2,47,11,8,24,74,2,137,0,54,0
0,67,12,9,97,6,23,25,27,50,0,14,42,59,62,27,1,14,11,5,45,0,61,125,10,9,4,5,25,126,3,2,47,11,8,24,88,2,141,0,54,0
0,67,10,18,102,6,7,19,29,53,0,21,50,63,32,7,8,20,5,5,45,0,62,134,10,9,4,2,7,127,5,3,50,3,2,16,49,1,144,0,54,0
0,72,10,22,89,9,9,19,38,53,0,21,30,45,36,13,7,22,9,5,38,0,64,134,10,13,4,5,7,127,5,3,50,10,2,20,49,1,150,0,54,0
0,76,26,23,95,9,11,19,25,61,0,22,37,52,40,13,2,33,9,5,38,0,65,140,10,13,4,8,7,136,9,3,50,46,2,20,65,1,150,5,54,0
0,76,26,38,110,3,18,19,15,51,0,27,18,56,40,21,2,37,9,5,39,0,59,110,0,11,4,8,11,138,9,3,46,46,0,6,70,1,150,5,54,0
0,76,20,36,90,11,15,4,15,59,0,19,18,57,40,17,14,39,5,5,39,0,59,128,0,14,4,6,5,136,8,3,46,52,0,6,28,0,161,7,59,0
0,76,20,38,92,11,15,12,16,59,0,19,17,64,8,17,24,27,5,5,27,0,49,135,0,18,4,6,11,144,8,13,46,54,6,6,32,12,163,10,59,0
0,86,20,39,92,11,28,12,15,61,0,21,22,56,8,17,21,39,7,5,33,0,43,135,1,18,4,15,11,135,8,13,46,49,6,5,41,12,163,7,59,0
0,86,0,41,98,17,19,15,9,64,0,21,18,65,12,7,20,28,7,5,36,0,43,144,1,27,4,9,11,140,6,10,49,49,6,5,26,12,169,11,59,0
0,50,0,36,77,17,19,14,21,31,0,21,29,68,12,7,13,30,8,3,36,0,47,117,6,25,4,13,14,138,11,12,49,49,8,5,30,0,169,11,30,0
0,51,7,33,79,25,22,14,14,33,0,21,22,67,17,7,4,28,9,3,34,0,47,118,6,29,4,13,14,149,11,21,52,13,2,3,39,7,169,6,30,0
0,51,8,50,91,25,32,15,18,33,0,25,33,61,16,18,13,32,13,3,34,0,47,133,10,31,4,17,22,138,13,21,52,13,2,5,51,7,170,11,30,0
0,51,16,48,63,17,13,18,18,33,0,8,28,61,16,13,26,15,15,3,34,0,45,138,16,31,4,8,22,142,9,11,52,13,2,9,37,11,170,11,30,0
0,56,16,56,82,17,13,4,20,33,0,8,29,61,16,18,13,32,13,3,31,0,43,141,16,31,4,8,18,134,11,17,52,14,0,6,48,4,172,12,33,0
0,56,17,44,97,17,13,4,21,13,0,16,35,60,18,18,4,37,13,3,33,0,42,111,15,17,4,8,18,137,11,17,52,16,0,8,54,8,174,13,33,0
0,56,9,44,82,17,1,6,22,18,0,16,25,62,18,7,13,31,13,3,35,0,41,122,15,17,4,0,18,143,2,6,52,19,1,8,29,4,179,13,33,0
0,64,9,29,80,17,2,6,22,20,0,16,33,54,18,7,14,36,16,3,35,0,47,129,15,17,4,3,27,150,2,10,56,9,1,2,29,4,179,10,33,0
0,70,9,32,84,0,2,12,26,20,0,16,28,59,3,7,6,30,4,3,35,0,45,142,15,17,4,5,11,138,2,10,56,11,1,2,39,0,186,10,33,0
0,76,9,41,85,0,3,12,30,20,0,16,47,70,3,10,15,45,12,3,45,0,49,142,15,17,4,8,11,139,2,10,56,11,1,2,44,9,187,10,40,0
0,80,11,30,65,41,6,12,16,20,11,10,45,69,3,5,15,42,21,3,45,0,50,105,3,0,4,8,11,136,0,4,17,5,0,0,29,9,101,2,40,0
0,87,11,41,69,45,8,14,29,20,18,10,50,61,3,5,11,46,21,6,40,0,51,113,8,6,4,12,11,139,24,4,21,8,0,0,30,13,114,6,46,0
0,87,15,24,84,49,8,12,16,20,23,12,31,60,8,5,19,23,21,6,35,0,50,114,18,6,4,12,6,136,24,4,25,19,0,0,39,4,114,6,46,0
0,91,15,40,59,58,5,12,17,20,35,16,34,60,6,2,14,34,21,6,53,0,50,115,21,6,4,4,14,148,28,12,25,17,0,0,27,4,114,4,46,0
0,91,18,35,69,58,10,12,10,28,47,16,15,60,8,2,25,22,21,6,53,0,49,116,29,7,4,7,22,137,28,12,25,17,0,0,61,5,117,4,50,0
0,91,18,32,73,58,10,14,16,19,49,16,25,52,8,2,36,25,22,6,43,0,39,90,29,10,4,7,33,137,30,12,20,17,3,0,72,9,117,6,53,0
0,91,18,36,63,45,10,2,24,19,51,16,35,52,19,2,30,19,10,3,43,0,27,96,29,10,4,7,29,135,33,12,20,11,3,0,89,9,120,2,53,0
0,91,3,22,60,30,5,2,22,19,64,6,32,48,19,0,30,14,10,3,41,0,30,96,29,10,4,3,29,144,9,0,20,11,3,0,73,11,120,2,53,0
0,95,10,27,63,32,8,4,29,30,74,6,46,51,21,0,22,19,10,3,45,0,27,103,29,10,4,11,31,133,9,0,20,11,5,0,79,2,121,3,53,0
0,95,10,12,73,32,11,14,15,31,87,6,25,53,21,0,12,19,10,3,50,0,30,104,29,10,4,11,31,150,13,8,20,0,2,0,82,2,121,3,57,0
0,49,11,19,62,32,6,12,15,14,101,6,49,51,21,11,6,32,5,3,46,0,30,81,21,3,4,11,4,140,7,8,11,6,2,0,70,0,124,3,27,0
0,50,15,8,70,22,15,14,7,14,174,6,43,50,23,11,0,29,5,3,48,0,30,86,21,3,4,11,4,168,10,8,11,6,4,0,46,2,124,9,27,0
0,58,16,11,77,22,15,14,9,14,177,13,43,50,26,14,12,33,12,3,47,0,30,86,25,3,4,11,13,166,10,8,11,6,3,0,46,3,126,6,37,0
0,58,16,11,80,24,20,14,9,14,188,13,41,50,29,18,19,14,14,4,47,0,27,89,27,3,4,11,14,174,10,8,11,6,5,0,46,6,128,6,37,0
0,58,12,14,80,24,23,2,13,16,185,7,44,41,8,7,12,18,9,4,48,0,30,96,27,3,4,3,13,171,11,0,17,6,5,2,16,6,128,6,37,0
0,65,12,28,80,18,26,2,17,5,201,7,28,33,10,7,21,14,9,4,30,0,30,65,7,0,4,3,20,172,11,2,14,4,3,2,18,14,128,4,37,0
0,65,12,40,68,27,26,2,22,6,208,7,41,38,10,7,23,14,11,4,38,0,30,68,7,0,4,3,24,161,11,2,14,4,3,2,29,10,132,6,46,0
0,69,5,47,68,27,13,2,22,6,217,7,27,42,10,1,11,5,11,4,51,0,28,68,7,0,4,3,24,170,8,2,14,4,5,4,28,13,133,6,46,0
0,73,7,34,68,27,13,0,20,6,221,7,33,45,10,6,11,10,6,4,51,0,27,80,9,2,4,3,14,168,9,2,14,6,2,2,50,3,140,6,46,0
0,76,7,41,68,15,13,3,14,6,230,7,24,44,7,6,8,10,14,4,45,0,36,88,9,2,4,8,19,172,9,2,14,6,2,12,53,3,156,6,46,0
0,80,7,43,57,11,16,3,14,4,225,17,19,52,8,13,6,15,14,4,46,0,36,54,3,4,4,8,19,166,9,2,7,6,2,16,57,0,161,6,60,0
0,80,4,28,64,15,3,3,22,4,225,10,22,68,8,12,7,15,17,4,60,0,38,59,3,8,4,8,19,186,6,0,7,9,0,14,55,0,165,10,60,0
0,80,4,35,71,15,3,8,38,4,223,10,12,64,10,12,5,22,15,4,60,0,38,75,3,8,4,10,9,178,13,0,10,9,0,14,64,0,170,10,60,0
0,85,6,23,51,15,3,9,43,4,223,18,17,57,10,15,5,36,15,1,65,0,36,79,7,11,4,10,9,182,20,0,12,9,4,14,68,5,179,10,60,0
0,85,2,23,58,4,0,9,24,6,230,18,17,55,8,5,8,27,17,1,67,0,40,82,9,11,4,2,12,182,22,5,12,7,4,6,40,5,183,10,72,0
0,85,2,25,64,4,2,11,34,2,228,18,19,55,10,5,12,30,17,1,67,0,47,60,8,9,4,18,13,184,22,7,10,11,4,11,43,5,189,14,75,0
0,85,2,23,50,4,7,12,25,2,234,20,14,48,21,5,9,4,2,1,63,0,47,60,8,9,4,18,8,176,22,7,10,11,4,11,61,0,192,17,75,0
0,87,3,31,44,4,7,12,30,5,253,20,30,44,21,5,10,4,2,1,63,0,47,60,8,13,4,18,9,185,24,7,10,4,0,7,65,0,193,7,75,0
0,92,1,28,48,3,10,12,18,5,251,10,28,41,21,3,11,37,2,1,63,0,51,61,8,13,4,16,19,183,10,5,12,4,0,7,33,3,200,10,77,0
0,92,5,35,50,6,10,12,17,6,252,10,31,38,21,5,9,53,2,1,62,0,43,62,8,14,4,16,24,201,10,7,12,4,0,7,36,3,200,10,77,0
0,47,5,20,34,6,14,9,11,4,256,20,17,49,13,7,4,59,0,1,60,0,44,28,2,12,4,19,18,201,10,9,5,3,0,0,47,3,108,7,50,0
0,47,8,25,41,10,7,11,12,4,253,20,18,49,13,7,0,66,2,1,66,0,45,29,2,12,4,3,20,203,8,13,5,3,0,0,24,10,108,11,50,0
0,52,8,24,56,7,7,14,17,4,251,20,21,49,18,11,3,68,11,1,70,0,54,36,4,19,4,3,22,208,11,13,5,3,0,0,27,9,110,11,50,0
0,52,9,27,40,15,7,20,14,8,247,20,22,49,22,19,14,70,11,1,77,0,54,56,7,19,4,3,22,213,14,15,5,7,4,8,29,12,111,8,52,0
0,61,9,49,46,15,7,16,21,16,250,20,22,52,22,24,27,76,11,1,77,0,55,62,7,19,4,3,7,224,14,15,5,7,4,8,46,8,111,17,52,0
0,61,5,43,47,18,0,26,20,12,244,10,14,56,9,17,29,15,15,1,83,0,57,40,5,21,4,0,12,230,6,8,3,18,4,12,27,8,112,17,52,0
0,61,5,54,43,24,6,26,28,13,204,21,24,56,9,24,18,22,17,1,85,0,60,48,13,22,4,0,12,209,21,8,3,15,4,13,33,3,124,13,52,0
0,61,5,48,47,22,15,27,21,13,200,25,18,56,17,24,10,13,17,1,74,0,60,58,15,22,4,0,18,212,24,8,3,15,4,22,45,3,126,13,52,0
0,61,3,58,48,24,21,18,33,17,194,25,18,50,25,7,12,20,37,1,74,0,64,61,16,24,4,0,14,211,18,3,3,15,4,22,36,5,126,13,52,0
0,64,3,49,54,28,21,21,26,17,186,31,11,47,31,12,22,17,38,1,74,0,62,64,16,24,4,0,14,213,22,10,8,2,0,10,35,8,137,12,52,0
0,72,10,45,27,28,25,25,12,5,185,31,11,45,29,12,25,20,38,0,63,0,62,50,11,9,4,6,14,202,22,10,5,2,0,10,35,17,137,12,52,0
0,76,10,55,31,11,51,29,19,5,182,33,9,41,27,12,25,23,39,0,59,0,62,52,11,9,4,6,16,203,22,10,5,4,6,10,42,26,140,12,52,0
0,80,8,42,42,11,33,20,17,7,176,23,24,39,27,5,25,39,37,0,59,0,59,58,13,14,4,6,6,200,11,10,5,4,6,0,18,18,146,8,52,0
0,81,11,42,34,11,36,32,18,8,165,33,20,35,28,5,18,43,49,0,56,0,57,82,13,14,4,6,10,259,11,10,11,4,10,4,30,18,146,10,52,0
0,81,11,28,37,11,40,32,10,8,161,33,24,35,28,14,22,61,49,0,50,0,51,82,13,14,4,6,10,251,11,10,11,4,10,4,35,9,159,10,52,0
0,81,3,36,39,2,14,40,20,3,166,35,28,39,28,9,20,46,49,0,48,0,39,72,2,5,4,0,11,252,7,3,6,0,4,4,22,9,159,2,52,0
0,81,6,42,32,2,14,36,18,5,178,35,35,39,4,9,13,47,48,0,44,0,39,75,2,8,4,0,5,249,7,7,9,0,4,4,32,9,162,2,52,0
0,81,7,47,32,5,16,36,22,10,179,36,47,33,4,9,14,50,52,0,44,0,38,82,2,8,4,0,5,259,11,7,13,3,4,12,37,13,164,2,52,0
0,81,14,54,41,18,23,40,11,10,183,36,69,35,9,9,9,27,59,2,46,0,38,90,2,12,4,5,7,251,11,7,15,6,0,8,40,4,168,0,57,0
0,81,11,44,49,18,11,40,17,16,173,13,79,35,9,3,8,27,60,2,49,0,53,90,2,12,4,10,7,257,4,4,15,10,0,13,22,4,168,0,57,0
0,34,17,60,32,18,11,17,16,13,181,13,70,36,9,3,8,14,15,5,50,0,53,58,0,18,4,10,4,261,4,4,17,21,2,13,26,0,174,5,9,0
5,44,17,47,39,18,11,17,19,13,198,15,72,39,8,3,4,24,15,5,48,0,60,71,0,20,4,10,8,267,4,12,20,18,2,7,31,0,174,5,9,0
0,46,6,64,43,18,6,25,25,13,202,15,60,40,11,3,5,15,18,5,49,0,64,75,0,20,4,5,8,259,0,8,20,18,4,11,42,4,174,5,9,4
0,61,6,51,31,18,6,17,16,27,207,15,65,40,11,6,8,19,20,5,47,0,53,92,4,30,4,5,9,260,0,8,20,23,4,11,42,11,174,5,9,0
0,61,7,55,36,0,18,9,23,27,233,15,41,40,11,9,16,9,5,5,48,0,45,102,7,30,4,10,7,253,0,8,25,9,2,6,54,11,183,0,9,0
0,61,7,67,38,0,26,9,12,14,237,15,44,35,11,16,19,11,8,5,48,0,45,65,7,23,4,12,10,262,0,8,17,9,2,13,54,19,183,4,11,0
0,61,1,48,41,4,33,11,12,19,241,4,27,35,3,21,8,7,8,5,58,0,45,67,7,27,4,7,10,256,3,0,17,9,2,13,36,8,197,4,11,0
0,61,1,54,40,4,33,13,12,24,237,15,33,35,3,21,12,9,8,5,50,0,38,70,7,27,4,7,10,256,3,0,20,0,3,7,38,8,197,4,11,0
0,61,1,55,64,4,33,13,13,31,226,15,20,47,3,21,12,4,8,5,41,0,46,74,7,27,4,7,3,241,6,0,24,0,3,7,45,10,210,4,11,0
0,62,3,60,80,8,13,13,19,34,232,15,21,36,3,8,1,9,11,5,35,0,50,85,7,27,4,5,7,210,6,0,24,0,5,7,15,10,210,6,11,0
0,62,3,45,60,8,13,13,30,23,231,15,34,32,3,10,13,17,11,5,35,0,50,57,0,14,4,41,18,212,6,2,8,0,5,0,28,3,111,5,11,0
0,55,3,56,60,8,20,50,27,25,229,16,30,32,9,10,14,23,11,5,40,0,49,63,2,14,4,48,20,213,9,2,8,0,12,0,32,6,111,12,21,4
0,57,3,64,67,20,22,41,24,27,230,16,30,35,6,10,15,23,11,5,40,0,49,73,10,17,4,53,17,216,9,5,8,3,12,0,35,3,124,12,25,0
0,57,5,53,53,21,13,44,27,35,236,26,21,39,6,6,14,16,11,5,40,0,50,80,10,17,4,53,17,218,3,7,8,3,7,0,20,3,124,10,25,0
0,57,23,58,56,21,13,46,12,35,235,26,30,39,6,6,15,19,11,5,38,0,52,83,10,17,4,53,19,212,3,9,8,9,10,4,20,0,124,10,29,0
0,57,24,49,57,21,13,46,17,21,246,30,24,39,10,6,20,22,13,5,38,0,56,61,10,3,4,53,19,220,6,9,0,9,11,4,29,0,127,12,29,0
0,65,26,65,47,24,0,46,27,24,231,39,29,26,10,4,27,27,15,5,37,0,55,68,10,10,4,48,4,209,3,4,0,6,4,9,10,2,127,7,29,0
0,71,37,52,47,10,3,47,42,24,229,43,18,29,4,8,34,20,20,5,41,0,51,71,12,10,4,48,8,228,3,4,4,6,4,9,19,6,130,7,29,0
0,71,37,57,54,10,8,47,25,24,236,48,20,27,4,8,22,23,23,5,43,0,53,71,12,10,4,48,8,223,3,4,4,6,4,9,26,6,138,7,33,0
0,71,39,71,54,12,8,47,44,24,243,62,12,24,4,11,11,13,24,5,39,0,49,83,12,10,4,48,8,224,3,8,4,1,0,5,30,6,139,5,37,0
0,37,18,56,31,20,11,3,31,9,260,48,27,19,12,18,12,20,19,5,39,0,50,60,2,7,4,5,10,216,0,4,6,1,0,9,30,5,142,7,30,0
0,37,18,56,34,19,13,3,41,16,269,48,30,21,12,18,1,17,21,5,42,0,52,64,2,7,4,9,11,222,0,11,6,1,0,9,36,5,142,7,30,0
0,37,28,55,34,19,18,3,32,16,270,48,31,31,11,22,6,13,21,5,40,0,53,70,2,7,4,9,16,217,0,14,6,1,3,8,36,5,142,2,30,3
0,37,14,60,13,19,10,3,33,16,253,48,34,31,16,15,9,22,21,0,40,0,54,82,2,9,4,4,16,217,4,12,6,1,3,11,20,7,146,5,30,0
0,38,14,55,21,22,10,12,26,18,251,48,19,31,18,15,3,13,4,0,39,0,54,85,2,9,4,13,15,219,6,13,6,1,3,11,22,2,149,5,43,0
0,39,17,55,21,22,19,15,9,9,242,48,23,27,21,16,2,18,6,0,42,0,54,55,6,2,4,13,19,228,6,13,6,4,3,14,34,5,154,16,43,0
0,39,17,61,20,3,21,20,9,9,241,53,10,27,21,16,7,12,6,0,46,0,52,65,6,2,4,22,19,214,6,16,6,4,3,14,49,4,154,16,45,0
0,39,15,49,23,3,11,23,7,14,246,17,11,27,26,6,6,14,6,0,46,0,57,66,6,10,4,23,19,227,2,6,6,4,3,14,40,4,161,16,45,0
0,39,15,58,32,3,13,21,9,14,230,19,13,27,15,6,5,21,4,0,49,0,41,70,6,12,4,32,13,243,2,8,43,4,4,7,49,4,168,13,45,0
0,39,15,50,38,3,13,25,6,14,234,20,28,25,15,14,6,38,4,0,55,0,45,72,6,12,4,32,17,257,2,8,43,4,4,11,49,12,174,16,45,0
0,43,9,53,31,0,2,25,21,5,225,26,32,23,17,18,2,33,5,0,60,0,43,42,6,13,4,14,36,257,0,2,41,4,7,11,39,18,176,18,54,0
0,43,13,58,32,11,2,28,34,5,252,30,34,33,23,18,2,35,5,0,57,0,43,50,6,24,4,14,36,250,0,2,41,3,7,4,41,19,176,11,56,0
0,46,13,54,38,11,4,7,67,8,249,33,11,29,23,18,4,8,1,0,63,0,41,50,6,24,4,14,29,250,3,6,41,6,15,4,44,8,178,13,56,0
0,55,13,67,18,15,4,9,60,8,252,33,11,29,14,18,9,21,7,0,62,0,41,52,6,24,4,14,29,259,3,10,41,6,19,7,45,9,179,17,57,0
0,59,6,68,18,15,5,12,51,8,262,28,17,30,14,5,7,36,7,0,57,0,40,54,10,24,4,0,31,261,3,8,45,6,12,3,24,1,185,12,57,0
0,63,9,68,22,17,5,12,42,3,258,34,26,33,16,8,5,44,7,0,50,0,42,19,4,14,4,0,37,266,3,15,41,6,12,3,24,1,189,12,57,0
0,63,9,89,8,26,5,5,50,3,269,43,26,33,16,8,13,49,8,0,52,0,42,23,6,14,4,0,15,276,3,23,41,6,14,5,27,3,189,12,57,0
0,63,5,89,16,30,3,9,35,5,244,43,13,33,17,3,11,22,8,0,52,0,50,30,6,14,4,0,15,282,0,15,37,5,4,2,27,3,191,0,57,0
0,63,5,82,27,30,3,9,22,5,239,45,20,36,9,7,7,35,15,0,52,0,51,47,6,14,4,2,15,273,0,16,37,5,4,2,44,3,193,0,57,0
0,66,5,78,30,18,3,9,26,14,237,45,8,44,9,7,12,28,15,0,55,0,50,48,6,16,4,2,15,282,0,16,37,5,4,4,44,3,193,2,57,0
0,29,12,88,31,18,3,7,19,11,224,47,10,53,9,11,27,47,11,0,55,0,46,37,4,2,4,2,13,275,0,17,37,5,4,2,51,0,94,2,32,0
0,29,7,74,38,18,0,11,19,11,214,19,2,63,11,8,26,37,22,0,45,0,46,42,4,2,4,2,13,277,0,2,37,5,4,2,31,2,94,8,32,0
0,35,10,77,44,18,6,19,4,11,212,30,9,68,11,8,19,45,22,2,45,0,46,63,4,2,4,6,13,278,0,2,38,11,4,2,38,2,96,8,32,0
0,45,10,77,24,7,6,19,11,11,208,30,12,72,11,12,11,28,22,2,39,0,42,72,4,2,4,6,16,291,0,2,41,9,2,2,51,19,101,10,32,0
0,46,6,82,29,7,6,15,8,18,214,30,12,77,3,6,15,45,15,2,40,0,42,83,4,2,4,8,10,294,0,0,41,18,2,5,27,19,104,10,32,0
0,56,6,95,41,7,9,19,13,10,209,30,3,73,7,6,11,36,15,2,40,0,37,61,2,0,4,8,10,302,0,0,6,18,11,5,29,19,104,10,32,0
0,58,13,103,30,7,9,22,12,10,204,37,15,64,12,6,10,40,18,7,40,0,38,65,2,0,4,8,10,288,0,3,6,12,17,7,41,2,107,4,37,0
0,62,13,110,25,7,9,24,18,11,202,40,31,59,19,16,16,37,26,7,42,0,42,69,2,0,4,16,15,293,0,3,6,12,17,7,41,6,117,4,37,0
0,62,10,113,42,4,3,12,25,12,209,21,43,59,32,12,38,38,18,7,38,0,39,77,2,0,4,16,7,300,0,3,6,12,21,7,18,16,128,4,37,0
0,74,10,130,56,4,7,12,10,11,202,21,54,49,30,12,38,51,26,7,38,7,39,88,2,2,4,25,7,302,0,5,6,0,16,4,18,16,128,0,40,0
0,74,10,106,39,4,7,12,10,4,200,21,39,47,30,12,15,26,26,7,35,0,41,64,0,5,4,25,7,299,0,5,2,0,16,14,23,12,128,4,40,0
0,74,0,110,39,4,4,14,9,4,206,28,39,41,30,7,13,32,29,10,37,0,39,67,0,5,4,19,7,299,12,2,2,0,16,14,9,21,132,4,40,0
0,74,0,109,39,4,4,7,17,4,170,28,22,40,30,7,18,20,16,10,37,0,38,70,4,5,4,23,2,297,15,2,2,9,12,12,15,15,132,7,43,0
0,74,3,104,21,4,10,9,24,4,165,32,26,42,30,7,23,23,19,10,41,0,38,83,4,7,4,23,5,292,15,6,4,9,12,21,22,15,144,7,47,0
0,74,5,112,33,4,10,9,28,6,161,39,18,37,2,12,18,23,19,10,37,0,35,86,8,11,4,23,5,283,15,6,4,9,12,22,27,6,147,7,47,0
0,74,5,96,51,4,10,13,28,4,161,21,25,37,5,12,10,26,23,10,41,0,35,49,8,11,4,4,5,291,12,4,2,11,8,10,26,6,153,3,47,0
0,74,9,96,53,4,12,7,29,14,155,28,19,37,6,15,1,9,7,10,41,0,34,64,8,11,4,4,5,294,12,4,2,11,12,12,26,0,153,3,50,0
0,74,18,89,48,4,12,9,29,14,159,36,19,47,6,17,2,10,7,13,45,0,26,96,8,11,4,4,5,296,12,4,2,11,12,12,49,5,157,5,54,0
0,74,13,93,56,4,6,11,25,18,159,36,12,47,13,5,1,15,7,13,42,0,26,103,8,11,4,0,5,295,3,0,2,2,4,2,36,5,157,2,57,0
0,74,13,82,66,4,11,11,32,21,154,36,16,48,13,5,6,22,8,13,47,0,26,110,8,11,4,0,5,300,3,0,2,4,4,5,40,5,159,9,57,0
0,45,13,82,54,0,13,5,27,19,156,36,14,53,15,5,13,23,1,13,44,5,27,86,4,2,4,4,3,296,3,12,4,4,4,5,70,2,162,9,33,0
0,45,18,92,75,0,18,8,30,19,160,39,21,51,15,7,8,33,7,13,40,0,22,86,4,2,4,4,3,300,3,12,4,2,0,3,79,2,168,7,33,0
0,45,6,80,80,0,12,8,15,29,159,25,43,50,15,2,6,38,15,13,38,0,22,86,4,2,4,4,7,278,1,12,4,2,0,3,60,2,170,7,40,0
0,45,15,93,60,6,16,8,23,29,155,29,37,50,17,2,5,22,16,13,40,0,25,89,4,2,4,9,16,288,6,12,4,2,0,6,69,6,173,7,40,0
0,45,15,89,60,6,23,3,9,30,169,29,37,47,17,6,4,33,15,13,41,0,25,98,8,6,4,9,26,280,6,12,4,1,0,3,76,4,174,0,43,0
0,45,14,91,60,6,14,3,9,11,157,29,15,47,7,10,9,23,15,13,33,0,33,71,8,4,4,7,26,284,5,4,4,1,0,3,42,4,174,0,45,0
0,45,14,102,55,6,14,3,5,11,164,29,22,47,7,10,8,31,15,13,35,0,32,73,8,4,4,7,26,283,5,4,4,1,0,3,52,0,177,0,45,0
