id,num,inin,outout,stay,average,fromfrom,toto,allall,comm,num67,stay67,num643,stay643,num1649,stay1649,num1666,stay1666,num1743,stay1743,num1767,stay1767,num2354,stay2354,num2659,stay2659,num2715,stay2715,num2866,stay2866,num3233,stay3233,num3468,stay3468,num3890,stay3890,num4237,stay4237,num4356,stay4356,num4378,stay4378,num4524,stay4524,num4711,stay4711,num4887,stay4887,num5057,stay5057,num6037,stay6037,num6399,stay6399,num6737,stay6737,num6944,stay6944,num7379,stay7379,num7384,stay7384,num7622,stay7622,num7688,stay7688,num7837,stay7837,num7848,stay7848,num7987,stay7987,num7989,stay7989,num8177,stay8177,num8280,stay8280,num8388,stay8388,num8586,stay8586,num8644,stay8644,num8748,stay8748,num8763,stay8763,num8781,stay8781,num9281,stay9281,num9977,stay9977,way,wayPercent
97613,15,30776,77755,46979,2249.6,687,529,1216,335,1,34,0,0,0,0,3,8496,3,7850,0,0,0,0,0,0,3,641,1,755,1,142,0,0,0,0,0,0,1,610,1,307,1,80,1,286,0,0,0,0,0,0,0,0,0,0,3,9329,0,0,0,0,0,0,0,0,1,315,1,3763,0,0,0,0,0,0,0,0,0,0,0,0,2,688,2,439,0,0,0,0,0,0,0,0,13235,0.28172162
97824,15,29254,74618,45364,1936.466667,791,674,1465,206,0,0,1,1898,1,229,1,3770,3,10137,0,0,0,0,0,0,0,0,0,0,2,2076,0,0,0,0,0,0,0,0,0,0,0,0,1,171,0,0,0,0,2,1860,1,263,2,3614,1,741,2,1101,0,0,0,0,0,0,1,354,0,0,0,0,0,0,0,0,0,0,1,267,0,0,3,990,0,0,0,0,0,0,1,1567,0,0,16317,0.359690503
98191,14,31792,77418,45626,1645.857143,1115,1168,2283,258,0,0,0,0,0,0,3,11193,1,3681,0,0,0,0,1,821,0,0,0,0,0,0,0,0,1,253,0,0,0,0,0,0,2,252,2,581,0,0,0,0,1,1427,1,862,1,531,1,1198,0,0,0,0,0,0,1,432,1,376,0,0,0,0,0,0,0,0,0,0,0,0,3,996,1,430,0,0,0,0,0,0,0,0,0,0,22584,0.494980932
99250,14,31420,81711,50291,2898.142857,61,64,125,7,0,0,0,0,0,0,2,7176,2,4183,0,0,0,0,0,0,0,0,0,0,0,0,1,552,6,1390,1,1256,0,0,1,407,3,335,0,0,1,371,0,0,1,1222,1,649,0,0,3,7265,0,0,0,0,0,0,0,0,0,0,3,10970,0,0,0,0,0,0,0,0,0,0,0,0,4,1357,0,0,1,3432,0,0,0,0,0,0,9717,0.193215486
99641,16,31922,72813,40891,1362.375,50,54,104,4,0,0,1,1356,0,0,1,3305,0,0,0,0,1,284,0,0,2,371,0,0,2,2325,0,0,0,0,2,2288,0,0,0,0,1,110,1,256,0,0,0,0,0,0,1,1083,0,0,0,0,0,0,0,0,1,4643,1,345,2,764,0,0,0,0,1,321,0,0,0,0,0,0,2,587,1,294,0,0,0,0,0,0,2,3457,0,0,19093,0.466924262
99649,13,33634,83750,50116,2083.153846,487,430,917,43,0,0,0,0,0,0,0,0,2,7589,1,702,1,550,0,0,1,371,0,0,2,2759,0,0,1,401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,241,0,0,0,0,0,0,0,0,1,5347,0,0,0,0,1,3254,0,0,0,0,0,0,1,609,0,0,0,0,1,574,0,0,2,3984,2,691,0,0,0,0,23035,0.45963365
99755,13,29813,74778,44965,1077.153846,0,0,0,0,1,47,0,0,0,0,0,0,0,0,0,0,1,351,0,0,1,149,0,0,0,0,0,0,3,922,0,0,0,0,0,0,1,113,1,224,1,415,0,0,0,0,0,0,2,2991,0,0,1,500,0,0,1,3837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,161,1,2966,0,0,1,1318,0,0,30962,0.688580007
100025,18,29424,80309,50885,1059.666667,1037,989,2026,147,0,0,2,3402,0,0,0,0,0,0,1,399,0,0,0,0,0,0,0,0,0,0,0,0,2,459,1,1229,1,606,0,0,0,0,1,211,0,0,0,0,2,1721,1,244,2,2326,0,0,1,766,0,0,0,0,0,0,1,430,0,0,0,0,0,0,1,1261,1,376,0,0,1,349,1,322,0,0,1,2076,1,289,2,2599,0,0,31811,0.625154761
100174,13,31364,73282,41918,2442.846154,79,64,143,9,0,0,1,2026,0,0,5,16255,2,6923,0,0,0,0,0,0,2,323,0,0,0,0,1,610,1,225,1,1037,1,336,0,0,3,317,1,239,0,0,0,0,0,0,1,524,1,1490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1443,0,0,0,0,0,0,0,0,0,0,10161,0.242401832
100461,15,32850,83387,50537,1798.533333,270,368,638,37,0,0,1,2150,0,0,1,3653,2,7317,1,477,0,0,0,0,0,0,0,0,1,1998,0,0,0,0,0,0,0,0,0,0,1,152,1,286,0,0,0,0,1,378,1,782,1,1637,0,0,0,0,1,1065,1,3149,0,0,1,343,0,0,0,0,0,0,1,1135,0,0,0,0,0,0,0,0,0,0,1,2447,0,0,0,0,0,0,23559,0.466173299
100951,12,30024,81103,51079,780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,373,0,0,0,0,1,167,0,0,1,1468,1,453,1,541,0,0,0,0,1,306,0,0,2,462,0,0,0,0,0,0,0,0,0,0,1,3696,1,745,0,0,0,0,0,0,1,489,0,0,0,0,0,0,0,0,0,0,2,606,0,0,0,0,0,0,0,0,0,0,0,0,1,45,41719,0.816754439
101592,13,29988,79998,50010,1186.846154,3,1,4,2,0,0,1,1637,1,399,0,0,2,6460,0,0,0,0,0,0,0,0,0,0,1,1722,0,0,0,0,0,0,0,0,0,0,1,140,0,0,1,297,0,0,2,1925,1,467,1,602,1,640,0,0,0,0,0,0,0,0,0,0,0,0,1,241,0,0,1,592,1,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34581,0.691481704
101816,9,31497,81034,49537,1898.555556,789,725,1514,136,0,0,0,0,0,0,0,0,1,1676,0,0,0,0,0,0,0,0,0,0,2,3249,0,0,0,0,0,0,1,352,0,0,1,104,0,0,0,0,0,0,0,0,1,727,0,0,1,2239,0,0,0,0,1,3704,0,0,0,0,2,4476,0,0,0,0,0,0,0,0,0,0,0,0,2,551,0,0,0,0,0,0,0,0,0,0,32450,0.65506591
102362,13,31579,77696,46117,1728.846154,114,87,201,9,0,0,0,0,1,234,0,0,2,5281,0,0,0,0,0,0,5,1007,0,0,2,1695,0,0,1,289,1,1782,1,604,0,0,0,0,2,503,0,0,0,0,0,0,1,790,1,604,0,0,0,0,0,0,0,0,0,0,1,269,2,7568,0,0,0,0,0,0,0,0,0,0,0,0,5,1840,0,0,0,0,0,0,0,0,0,0,23642,0.512652601
102379,11,30963,82234,51271,834.1818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,701,1,2172,0,0,1,276,0,0,0,0,1,379,0,0,1,255,0,0,0,0,0,0,1,610,0,0,1,2844,1,1159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,374,0,0,0,0,1,246,1,151,0,0,0,0,0,0,0,0,42095,0.821029432
103422,10,31142,81336,50194,960.4,24,19,43,2,0,0,0,0,0,0,1,3421,0,0,0,0,0,0,0,0,1,137,1,554,1,1263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,556,1,355,0,0,1,265,2,702,0,0,0,0,0,0,0,0,1,48,40590,0.80866239
103653,13,29813,74777,44964,1076,60,58,118,3,1,44,0,0,0,0,0,0,0,0,0,0,1,350,0,0,1,148,0,0,0,0,0,0,3,921,0,0,0,0,0,0,1,112,1,223,1,414,0,0,0,0,0,0,2,2989,0,0,1,499,0,0,1,3836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,160,1,2965,0,0,1,1318,0,0,30976,0.688906681
104006,12,30677,76851,46174,1092.916667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,418,0,0,0,0,1,532,0,0,0,0,0,0,0,0,2,268,0,0,0,0,0,0,1,803,0,0,0,0,1,4055,0,0,1,621,1,4930,1,297,1,442,0,0,0,0,0,0,0,0,0,0,1,373,0,0,0,0,0,0,0,0,1,314,0,0,1,53,33059,0.715965695
104177,12,29118,81833,52715,2879.083333,639,821,1460,264,0,0,0,0,0,0,4,8641,3,10915,0,0,0,0,0,0,1,172,1,491,0,0,0,0,2,471,0,0,0,0,1,390,2,178,1,173,0,0,0,0,0,0,1,161,2,2838,3,7963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2147,0,0,0,0,0,0,0,0,0,0,18166,0.344607797
104237,14,32846,83378,50532,1882.785714,313,425,738,39,0,0,0,0,0,0,1,3107,2,3295,0,0,0,0,0,0,3,1007,1,877,0,0,0,0,3,1180,0,0,3,1687,0,0,0,0,1,376,0,0,0,0,0,0,1,742,1,1776,0,0,0,0,0,0,1,4951,1,549,0,0,2,4377,0,0,3,1547,0,0,0,0,0,0,1,879,0,0,0,0,0,0,0,0,0,0,0,0,24173,0.478370142
105229,16,31474,81297,49823,1842.75,118,182,300,98,0,0,4,8243,2,681,2,7316,1,262,0,0,0,0,0,0,3,553,2,1260,2,1694,0,0,3,674,0,0,0,0,1,265,2,225,4,859,1,362,0,0,0,0,1,702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3703,0,0,0,0,0,0,0,0,0,0,0,0,2,664,0,0,1,2012,0,0,0,0,0,0,20339,0.408225117
105331,14,29910,72783,42873,1314.142857,15,16,31,4,1,48,0,0,1,291,1,1595,2,7382,0,0,0,0,1,416,1,214,0,0,0,0,0,0,0,0,1,1453,0,0,1,298,0,0,0,0,1,429,1,1342,0,0,0,0,0,0,1,3866,0,0,0,0,0,0,0,0,0,0,1,358,0,0,1,280,0,0,0,0,0,0,0,0,1,417,0,0,0,0,0,0,0,0,0,0,24475,0.570872111
105431,11,29824,73853,44029,3068.363636,49,39,88,6,0,0,1,2282,0,0,1,3717,1,2080,0,0,0,0,0,0,1,173,0,0,1,1409,0,0,3,879,0,0,0,0,0,0,0,0,2,540,0,0,0,0,0,0,1,519,0,0,3,11482,0,0,0,0,0,0,0,0,0,0,3,10259,0,0,0,0,0,0,0,0,0,0,0,0,1,403,0,0,0,0,0,0,0,0,0,0,10277,0.233414341
105753,13,29667,77763,48096,1308.615385,1018,1105,2123,214,0,0,0,0,0,0,1,3433,0,0,0,0,0,0,0,0,2,650,1,346,1,1651,0,0,2,571,0,0,0,0,1,469,0,0,0,0,0,0,0,0,0,0,1,422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4096,0,0,0,0,1,571,0,0,0,0,1,265,0,0,1,170,1,2598,0,0,1,1761,0,0,31084,0.646290752
105876,11,29235,74415,45180,1955.818182,73,66,139,4,0,0,0,0,0,0,0,0,2,5017,0,0,1,356,0,0,0,0,0,0,1,1410,0,0,1,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,432,0,0,1,1086,0,0,0,0,0,0,0,0,0,0,1,468,3,10930,0,0,2,710,0,0,0,0,0,0,0,0,2,816,0,0,0,0,0,0,0,0,1,49,23666,0.523815848
106322,13,31133,74657,43524,1158.615385,15,15,30,3,0,0,0,0,0,0,1,3618,0,0,0,0,0,0,0,0,1,232,0,0,1,1117,0,0,1,334,0,0,0,0,2,582,0,0,1,214,0,0,0,0,0,0,1,596,0,0,1,3577,0,0,0,0,0,0,0,0,0,0,1,3522,0,0,0,0,0,0,0,0,1,243,1,318,1,332,0,0,0,0,1,368,0,0,0,0,28462,0.653938057
106773,14,31455,73020,41565,1574.571429,865,643,1508,148,0,0,0,0,0,0,1,107,0,0,0,0,0,0,1,301,1,231,0,0,2,1717,0,0,2,439,1,618,1,405,0,0,1,136,0,0,0,0,0,0,1,813,1,675,0,0,1,3845,0,0,0,0,0,0,0,0,2,574,3,11383,0,0,0,0,0,0,0,0,0,0,0,0,2,791,0,0,0,0,0,0,0,0,0,0,19521,0.469649946
107173,15,30237,81304,51067,2497.8,565,535,1100,336,0,0,1,2348,0,0,0,0,6,13063,0,0,0,0,2,852,2,354,0,0,0,0,0,0,1,242,3,5684,1,648,1,324,1,111,4,927,0,0,0,0,2,1927,1,420,0,0,2,4142,0,0,0,0,0,0,0,0,0,0,3,6116,0,0,0,0,0,0,0,0,0,0,0,0,1,300,0,0,0,0,0,0,0,0,0,0,13600,0.266316799
108103,12,31499,77098,45599,1544.416667,0,0,0,0,0,0,1,2395,1,337,0,0,0,0,1,413,0,0,0,0,1,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,87,0,0,0,0,0,0,1,2130,0,0,1,962,1,3362,0,0,0,0,0,0,0,0,0,0,2,7470,0,0,0,0,1,423,0,0,0,0,0,0,2,730,0,0,0,0,0,0,0,0,1,38,27066,0.593565648
108423,14,28919,80307,51388,1373.642857,0,0,0,0,0,0,0,0,0,0,3,10590,0,0,0,0,1,407,0,0,0,0,1,348,1,845,1,775,0,0,0,0,0,0,1,314,0,0,0,0,0,0,0,0,1,466,1,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3735,0,0,1,310,0,0,0,0,1,235,0,0,2,641,1,189,0,0,1,328,0,0,0,0,32157,0.625768662
108559,11,29181,80505,51324,792.2727273,27,8,35,5,0,0,0,0,0,0,0,0,0,0,2,818,0,0,2,743,1,139,0,0,2,1717,0,0,0,0,0,0,0,0,0,0,3,319,2,377,0,0,0,0,0,0,1,246,0,0,1,3452,0,0,0,0,0,0,0,0,0,0,0,0,1,330,0,0,0,0,0,0,0,0,0,0,1,224,0,0,0,0,1,341,0,0,0,0,42609,0.830196399
108622,12,29511,73967,44456,2705.833333,243,293,536,170,0,0,2,2369,0,0,2,3913,4,13987,0,0,0,0,0,0,0,0,2,892,0,0,1,680,0,0,0,0,1,575,2,665,2,255,0,0,0,0,0,0,0,0,1,306,0,0,2,7617,0,0,0,0,0,0,0,0,1,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,929,0,0,0,0,0,0,0,0,0,0,11986,0.2696149
108697,8,32202,76045,43843,1782.25,11,11,22,4,0,0,0,0,0,0,1,3765,0,0,0,0,0,0,0,0,0,0,0,0,1,979,0,0,0,0,0,0,1,381,0,0,0,0,0,0,0,0,0,0,0,0,1,967,0,0,0,0,0,0,0,0,1,4993,0,0,1,398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,362,0,0,1,2404,0,0,0,0,0,0,29585,0.674794152
108757,17,32271,78247,45976,2234.705882,17,18,35,3,0,0,0,0,1,342,2,7540,3,5962,0,0,1,301,1,325,3,999,0,0,1,415,1,849,2,676,0,0,0,0,0,0,3,329,1,174,1,568,0,0,0,0,1,997,1,1796,1,3266,0,0,0,0,0,0,0,0,0,0,4,13107,0,0,0,0,0,0,0,0,0,0,0,0,1,335,0,0,0,0,0,0,0,0,0,0,7986,0.173699321
108944,15,30495,78538,48043,961.9333333,0,0,0,0,1,50,1,1592,0,0,1,3330,1,425,0,0,0,0,1,429,2,339,0,0,1,2188,0,0,2,354,0,0,2,1166,0,0,0,0,3,650,0,0,0,0,0,0,0,0,1,2227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,774,0,0,1,424,0,0,0,0,1,225,0,0,1,247,0,0,0,0,0,0,0,0,33614,0.699664884
109024,18,29424,80631,51207,1072.777778,669,855,1524,71,0,0,0,0,0,0,0,0,0,0,0,0,2,754,0,0,1,133,0,0,2,4010,0,0,2,476,1,817,0,0,1,354,2,213,0,0,1,374,0,0,1,727,1,231,0,0,0,0,1,601,0,0,1,4848,0,0,1,480,0,0,0,0,1,377,1,509,2,616,0,0,0,0,1,276,0,0,1,3505,0,0,0,0,0,0,31897,0.622903119
110075,12,31330,72765,41435,2023.75,62,57,119,3,0,0,0,0,0,0,1,3621,2,6023,0,0,0,0,0,0,1,203,0,0,1,627,0,0,0,0,1,961,0,0,0,0,1,190,1,174,0,0,0,0,0,0,1,535,0,0,1,3648,1,628,0,0,0,0,0,0,0,0,2,7393,0,0,0,0,0,0,0,0,0,0,0,0,1,273,0,0,0,0,0,0,0,0,0,0,17150,0.413901291
110626,13,31001,80119,49118,1378.461538,0,0,0,0,0,0,1,1439,0,0,0,0,2,7527,0,0,2,585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,120,1,235,0,0,0,0,0,0,1,608,2,987,1,3690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,371,1,582,0,0,0,0,1,298,0,0,1,184,0,0,0,0,1,1285,0,0,31198,0.635164298
110790,12,31412,72855,41443,1681.333333,850,642,1492,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1043,1,584,0,0,1,1195,0,0,0,0,1,137,0,0,0,0,0,0,0,0,1,643,0,0,2,7706,1,505,0,0,1,4980,0,0,0,0,0,0,0,0,2,596,0,0,0,0,0,0,3,1011,1,322,0,0,0,0,0,0,1,1445,0,0,21267,0.513162657
111015,9,51748,79954,28206,1511.666667,9,1,10,3,0,0,0,0,0,0,2,7011,0,0,0,0,0,0,1,695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,86,1,167,0,0,0,0,0,0,1,31,0,0,0,0,1,461,0,0,0,0,0,0,0,0,1,3338,0,0,0,0,0,0,0,0,2,486,0,0,0,0,0,0,0,0,0,0,1,1321,0,0,14601,0.517655818
111229,20,29222,76630,47408,1419.95,658,631,1289,89,1,85,1,2037,0,0,1,3671,0,0,1,340,0,0,0,0,1,275,1,483,2,784,0,0,3,759,0,0,0,0,1,466,0,0,0,0,1,463,0,0,0,0,0,0,0,0,1,3889,1,377,2,1480,1,4684,0,0,0,0,2,4189,1,231,0,0,0,0,1,281,0,0,1,265,2,611,0,0,1,3020,0,0,0,0,0,0,19009,0.400966082
111510,10,30089,76482,46393,1238,0,0,0,0,0,0,0,0,0,0,1,3519,0,0,0,0,0,0,0,0,1,341,0,0,2,1487,0,0,1,277,0,0,0,0,0,0,2,200,2,395,0,0,0,0,0,0,0,0,1,1852,1,3914,0,0,1,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,52,34013,0.733149398
111758,7,29877,47730,17853,1330.142857,3,2,5,2,1,49,0,0,0,0,0,0,1,3743,0,0,0,0,0,0,0,0,0,0,1,1236,0,0,1,378,0,0,0,0,0,0,1,119,0,0,0,0,0,0,0,0,0,0,0,0,1,3379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,398,0,0,0,0,0,0,0,0,0,0,8542,0.478463003
111975,16,29912,76536,46624,1046.125,21,13,34,3,0,0,0,0,0,0,1,3715,0,0,0,0,1,270,1,397,1,320,0,0,1,2248,1,609,1,227,1,2267,1,533,0,0,1,124,1,162,1,398,0,0,0,0,0,0,1,1416,0,0,0,0,0,0,0,0,0,0,0,0,1,3718,0,0,0,0,0,0,0,0,0,0,1,278,0,0,0,0,0,0,0,0,0,0,1,47,29886,0.641000343
112259,12,31660,80852,49192,1351.416667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,216,0,0,0,0,1,866,0,0,0,0,0,0,0,0,2,264,1,262,0,0,0,0,0,0,1,888,1,2286,1,3814,0,0,0,0,1,4578,0,0,1,506,0,0,0,0,1,303,0,0,0,0,0,0,2,555,0,0,0,0,0,0,0,0,1,1670,0,0,32975,0.670332574
112316,13,30563,77865,47302,1609,73,78,151,7,0,0,0,0,0,0,1,3785,0,0,0,0,0,0,0,0,1,413,1,549,3,2751,1,827,2,477,0,0,0,0,0,0,0,0,1,243,0,0,0,0,0,0,1,410,0,0,0,0,1,442,1,580,1,4087,0,0,1,368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5976,0,0,0,0,0,0,26385,0.557798825
112328,18,29887,75983,46096,1984.611111,67,45,112,7,0,0,1,1729,1,350,1,3616,2,4274,0,0,0,0,1,624,2,370,0,0,3,3037,1,726,2,432,1,1259,1,392,1,408,2,192,5,1163,0,0,0,0,0,0,1,470,0,0,1,3908,0,0,0,0,0,0,0,0,0,0,4,11322,0,0,0,0,0,0,0,0,0,0,0,0,4,1442,0,0,0,0,0,0,0,0,0,0,10373,0.225030371
113153,12,31220,77265,46045,1230.25,40,42,82,4,1,43,0,0,0,0,0,0,2,7589,0,0,0,0,0,0,1,270,0,0,0,0,1,832,1,265,0,0,0,0,0,0,0,0,0,0,2,542,0,0,0,0,0,0,0,0,0,0,1,540,0,0,0,0,0,0,1,430,0,0,0,0,1,291,1,696,1,211,0,0,0,0,0,0,0,0,1,3045,0,0,0,0,0,0,31282,0.679378868
113536,14,30076,73480,43404,1859.357143,267,273,540,182,0,0,0,0,0,0,1,3763,2,6530,2,778,0,0,2,565,2,516,1,663,2,2681,0,0,1,220,1,617,0,0,0,0,1,95,0,0,1,412,0,0,1,2157,1,477,0,0,2,6548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17373,0.400262649
113712,13,30509,77821,47312,1057.538462,0,0,0,0,0,0,0,0,0,0,0,0,1,1473,0,0,2,553,1,472,0,0,1,438,1,1677,0,0,1,186,0,0,0,0,0,0,0,0,3,639,0,0,0,0,0,0,0,0,0,0,1,3380,0,0,0,0,1,3808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,342,1,397,0,0,0,0,1,332,0,0,1,42,33564,0.709418329
114265,15,29039,76548,47509,1491.2,608,937,1545,131,0,0,0,0,0,0,2,7521,1,3704,0,0,0,0,1,454,0,0,0,0,0,0,0,0,1,151,0,0,1,472,0,0,1,98,0,0,0,0,0,0,0,0,1,88,0,0,1,1028,0,0,2,1184,0,0,1,339,0,0,1,3732,0,0,0,0,0,0,0,0,2,536,1,299,0,0,1,189,1,2564,0,0,0,0,0,0,25141,0.529183944
114521,11,32322,72734,40412,1273.545455,17,9,26,3,0,0,1,772,0,0,1,3728,0,0,0,0,0,0,0,0,1,222,0,0,0,0,0,0,1,261,0,0,0,0,0,0,0,0,1,164,0,0,0,0,0,0,0,0,0,0,1,3764,0,0,0,0,0,0,0,0,0,0,1,3644,0,0,0,0,1,485,0,0,0,0,1,537,0,0,0,0,0,0,1,373,0,0,1,50,26403,0.653345541
114721,12,32279,78167,45888,1830.166667,0,0,0,0,0,0,2,4563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,745,2,2598,0,0,0,0,0,0,0,0,0,0,2,189,0,0,0,0,0,0,0,0,0,0,1,1861,1,3481,0,0,1,341,1,4132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,355,0,0,1,3321,1,312,0,0,1,55,23926,0.52139993
115010,21,33756,83862,50106,915.5714286,155,375,530,42,0,0,0,0,1,282,1,2930,1,385,0,0,1,524,2,1469,1,239,1,760,1,773,2,1244,0,0,0,0,1,620,0,0,1,159,2,476,0,0,0,0,0,0,1,191,1,467,1,725,0,0,0,0,1,4114,0,0,2,721,0,0,0,0,0,0,0,0,0,0,3,1628,0,0,1,279,1,334,0,0,3,898,0,0,0,0,30879,0.6162735
115573,13,31078,74671,43593,1388.538462,20,7,27,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,838,2,627,0,0,2,1051,1,923,1,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,867,0,0,1,320,1,384,1,3565,0,0,0,0,0,0,0,0,0,0,2,1395,0,0,0,0,2,6384,0,0,1,1408,1,34,25542,0.585919758
115651,13,29862,80794,50932,1736.692308,0,0,0,0,0,0,1,1890,1,271,2,7395,0,0,0,0,1,323,0,0,2,333,0,0,0,0,0,0,1,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,600,0,0,0,0,1,3616,0,0,0,0,0,0,0,0,0,0,1,3736,0,0,0,0,1,515,0,0,0,0,0,0,0,0,0,0,1,3402,1,264,0,0,1,39,28355,0.556722689
115843,10,30265,77682,47417,1369.3,82,84,166,6,1,40,0,0,0,0,1,2629,0,0,1,405,0,0,0,0,0,0,0,0,0,0,1,715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3817,0,0,0,0,0,0,1,605,0,0,1,3808,2,639,0,0,0,0,0,0,1,343,0,0,2,683,0,0,0,0,0,0,0,0,0,0,33724,0.711221714
115904,12,34489,83770,49281,2159.916667,367,384,751,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1501,0,0,2,2229,0,0,0,0,0,0,0,0,0,0,1,150,0,0,0,0,0,0,0,0,0,0,1,152,1,4134,0,0,3,2796,1,4957,0,0,0,0,2,6952,0,0,0,0,0,0,1,559,0,0,1,466,0,0,0,0,0,0,0,0,1,1956,1,58,23362,0.474056939
116009,16,31920,79434,47514,1580.25,104,96,200,66,0,0,0,0,0,0,1,3750,1,3752,0,0,0,0,0,0,1,136,1,596,0,0,1,540,1,200,1,1059,0,0,0,0,1,97,1,150,0,0,0,0,0,0,1,1061,1,498,1,2662,0,0,0,0,1,3375,0,0,0,0,1,3802,0,0,0,0,0,0,0,0,0,0,0,0,1,353,0,0,1,3244,0,0,0,0,0,0,22230,0.467862104
116226,12,50527,83707,33180,1007.916667,56,54,110,43,0,0,0,0,0,0,0,0,1,3013,0,0,2,563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,546,1,232,0,0,0,0,0,0,0,0,0,0,1,40,1,2075,0,0,0,0,0,0,0,0,2,508,0,0,1,3841,0,0,1,396,0,0,0,0,0,0,1,222,1,403,0,0,0,0,1,247,0,0,0,0,21085,0.635473177
116272,16,30766,81572,50806,1536.75,1030,1080,2110,180,0,0,0,0,0,0,0,0,1,2921,0,0,0,0,1,464,1,207,1,419,1,1310,0,0,1,257,0,0,0,0,1,422,1,136,1,277,0,0,0,0,2,3840,1,523,0,0,2,7744,0,0,0,0,1,4616,0,0,0,0,0,0,0,0,0,0,1,326,1,360,0,0,0,0,2,757,0,0,0,0,0,0,0,0,0,0,26218,0.516041412
116446,15,29119,81256,52137,2163.533333,1447,1278,2725,280,0,0,0,0,0,0,2,7469,4,10213,2,916,0,0,1,333,2,658,2,1078,1,996,0,0,0,0,0,0,0,0,0,0,4,430,0,0,0,0,0,0,1,485,1,176,0,0,2,1800,0,0,0,0,0,0,0,0,1,268,2,6401,0,0,0,0,0,0,0,0,0,0,0,0,2,753,3,468,0,0,0,0,0,0,0,0,19684,0.377543779
116861,11,31507,74826,43319,3112.181818,60,58,118,9,0,0,0,0,0,0,5,17121,1,3468,0,0,2,474,0,0,2,324,0,0,0,0,1,569,0,0,1,1858,0,0,0,0,1,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5145,0,0,0,0,0,0,0,0,0,0,0,0,1,422,0,0,2,4675,0,0,0,0,1,40,9085,0.209723216
117066,13,30087,81380,51293,1828.461538,47,19,66,5,0,0,1,1912,1,250,1,3727,0,0,0,0,0,0,1,499,0,0,0,0,0,0,0,0,0,0,1,1146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,484,0,0,2,7623,0,0,0,0,0,0,0,0,1,356,1,3598,1,259,0,0,0,0,0,0,0,0,0,0,0,0,1,238,1,3334,1,335,0,0,0,0,27523,0.536583939
