id,num,inin,outout,stay,average,fromfrom,toto,allall,comm,num67,stay67,num643,stay643,num1649,stay1649,num1666,stay1666,num1743,stay1743,num1767,stay1767,num2354,stay2354,num2659,stay2659,num2715,stay2715,num2866,stay2866,num3233,stay3233,num3468,stay3468,num3890,stay3890,num4237,stay4237,num4356,stay4356,num4378,stay4378,num4524,stay4524,num4711,stay4711,num4887,stay4887,num5057,stay5057,num6037,stay6037,num6399,stay6399,num6737,stay6737,num6944,stay6944,num7379,stay7379,num7384,stay7384,num7622,stay7622,num7688,stay7688,num7837,stay7837,num7848,stay7848,num7987,stay7987,num7989,stay7989,num8177,stay8177,num8280,stay8280,num8388,stay8388,num8586,stay8586,num8644,stay8644,num8748,stay8748,num8763,stay8763,num8781,stay8781,num9281,stay9281,num9977,stay9977,way,wayPercent
280057,14,35871,83458,47587,1314.285714,412,496,908,45,0,0,0,0,0,0,1,3498,0,0,0,0,0,0,1,637,1,314,0,0,0,0,1,637,0,0,0,0,0,0,0,0,3,524,1,398,0,0,0,0,1,954,1,55,3,4329,2,5241,0,0,0,0,0,0,0,0,0,0,0,0,1,496,0,0,0,0,0,0,0,0,1,832,1,271,0,0,0,0,1,205,0,0,0,0,29187,0.613339778
280439,15,31510,72320,40810,1684.266667,250,188,438,45,0,0,0,0,0,0,0,0,0,0,2,843,0,0,0,0,0,0,0,0,1,314,0,0,1,2278,1,1826,1,621,1,243,1,122,0,0,0,0,0,0,0,0,1,1133,0,0,2,7611,0,0,1,827,1,4743,0,0,0,0,0,0,0,0,0,0,1,761,0,0,0,0,0,0,1,317,0,0,1,3285,1,331,0,0,0,0,15546,0.380936045
280620,17,28914,81729,52815,1867.588235,392,368,760,226,0,0,1,2248,1,423,2,3168,3,9642,0,0,0,0,1,458,1,166,0,0,0,0,1,722,1,873,1,2098,0,0,0,0,3,297,3,842,0,0,0,0,0,0,1,67,1,1377,2,7673,0,0,0,0,0,0,0,0,2,748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,744,1,194,0,0,0,0,0,0,0,0,21066,0.398863959
281145,13,32090,81841,49751,1218.461538,69,57,126,8,1,46,0,0,1,332,0,0,0,0,0,0,1,363,0,0,1,293,0,0,1,934,0,0,1,3235,1,1914,0,0,0,0,1,136,0,0,0,0,0,0,2,3085,0,0,0,0,0,0,1,385,0,0,1,4210,0,0,2,633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,265,0,0,0,0,0,0,0,0,0,0,33911,0.68161444
281389,16,31208,73273,42065,1367.625,679,790,1469,98,0,0,0,0,1,330,0,0,1,3784,0,0,0,0,0,0,1,258,0,0,0,0,1,698,3,5618,2,2754,0,0,0,0,1,87,0,0,0,0,0,0,0,0,1,908,1,756,1,4070,0,0,1,725,0,0,1,309,1,394,0,0,0,0,1,333,1,698,0,0,0,0,0,0,0,0,1,151,0,0,0,0,0,0,0,0,20183,0.479805064
281931,12,30449,80149,49700,1191.25,18,28,46,5,1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,391,1,919,0,0,1,529,0,0,1,732,2,1146,1,338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,580,1,4477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,237,1,2791,0,0,1,2110,0,0,35405,0.712374245
281945,14,31155,80459,49304,1263,164,173,337,84,0,0,1,1493,0,0,1,3776,0,0,0,0,0,0,0,0,2,453,1,349,0,0,0,0,5,4057,1,614,3,1698,0,0,6,625,3,764,1,370,0,0,0,0,1,852,0,0,0,0,0,0,0,0,0,0,0,0,2,560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,231,0,0,1,1831,0,0,0,0,0,0,31622,0.64136784
281970,17,30736,79904,49168,1690.411765,143,168,311,94,1,44,0,0,1,367,2,7399,1,495,1,307,2,676,2,753,0,0,1,925,0,0,0,0,3,7515,1,362,0,0,0,0,3,365,2,422,0,0,1,1987,0,0,0,0,0,0,1,498,0,0,0,0,1,5116,0,0,2,707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,790,0,0,0,0,0,0,0,0,0,0,20431,0.415534494
281976,16,31235,80140,48905,1487.875,618,740,1358,188,0,0,0,0,2,836,1,3768,2,1893,0,0,0,0,1,467,1,240,1,625,0,0,0,0,2,652,0,0,0,0,0,0,2,245,1,219,1,401,0,0,0,0,1,1015,0,0,3,5343,0,0,0,0,1,3656,0,0,1,419,1,3732,0,0,0,0,0,0,0,0,0,0,0,0,1,286,0,0,0,0,0,0,0,0,0,0,25099,0.513219507
282044,13,29656,77330,47674,1072.769231,102,77,179,8,0,0,1,2160,1,281,0,0,1,3691,1,366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1261,0,0,1,305,0,0,1,155,0,0,0,0,1,331,1,388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,472,0,0,0,0,0,0,1,374,0,0,3,1007,0,0,1,3146,0,0,0,0,0,0,33728,0.707471578
282427,17,29656,77621,47965,2007,287,253,540,167,0,0,0,0,0,0,1,3717,3,9183,0,0,0,0,0,0,3,474,1,595,0,0,2,1247,1,184,0,0,1,617,1,361,4,444,2,259,0,0,0,0,0,0,1,404,1,978,2,4602,0,0,0,0,1,4869,0,0,2,725,2,5167,0,0,0,0,0,0,0,0,0,0,0,0,1,284,0,0,0,0,0,0,0,0,0,0,13846,0.288668821
283252,11,31160,72870,41710,2104.727273,89,77,166,6,0,0,1,2405,0,0,0,0,3,8191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2168,1,638,1,348,0,0,1,244,1,331,0,0,0,0,1,862,0,0,2,7444,0,0,0,0,0,0,0,0,1,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,230,0,0,0,0,18558,0.444929274
284015,6,32086,48314,16228,1443.833333,0,0,0,0,0,0,1,1695,0,0,0,0,0,0,0,0,1,337,0,0,0,0,1,841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,297,0,0,0,0,0,0,1,1372,0,0,0,0,0,0,0,0,1,4112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7565,0.466169583
284117,10,35137,83575,48438,2483.5,248,445,693,38,0,0,0,0,0,0,3,6268,1,1226,0,0,0,0,2,1263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,58,1,404,2,8133,2,2465,0,0,0,0,0,0,0,0,1,4073,0,0,1,396,0,0,0,0,0,0,0,0,1,540,0,0,0,0,0,0,0,0,0,0,23603,0.487282712
284127,13,34362,83624,49262,1162.461538,985,847,1832,38,0,0,0,0,0,0,0,0,0,0,1,428,1,538,0,0,0,0,1,882,0,0,0,0,3,8324,1,686,0,0,1,576,2,363,2,777,0,0,0,0,0,0,1,52,0,0,0,0,0,0,0,0,0,0,1,580,0,0,0,0,1,543,0,0,1,988,0,0,0,0,0,0,1,366,0,0,0,0,0,0,0,0,0,0,34150,0.693232106
284296,12,29322,81052,51730,710.8333333,63,57,120,3,1,38,2,3256,0,0,0,0,0,0,0,0,1,436,0,0,1,260,0,0,1,725,2,1192,0,0,0,0,0,0,1,258,0,0,1,285,0,0,0,0,0,0,0,0,0,0,1,1105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,256,0,0,0,0,0,0,0,0,1,357,2,353,0,0,0,0,0,0,0,0,43200,0.835105355
284632,11,31467,77449,45982,1106.909091,80,74,154,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,290,0,0,0,0,1,1556,0,0,0,0,2,5149,0,0,1,850,0,0,0,0,0,0,0,0,0,0,0,0,1,951,0,0,0,0,0,0,1,268,1,157,1,2032,1,316,0,0,1,54,33806,0.735200731
284710,11,29498,76093,46595,3006.181818,21,14,35,3,0,0,0,0,0,0,1,3635,7,21488,0,0,0,0,0,0,1,142,0,0,0,0,0,0,1,2351,1,1700,1,396,0,0,2,181,1,186,0,0,0,0,0,0,1,275,1,1332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1373,0,0,0,0,0,0,0,0,0,0,13527,0.290310119
284737,16,30787,74834,44047,1379.3125,88,69,157,2,0,0,1,1981,1,301,0,0,2,6902,0,0,0,0,1,728,1,221,2,1159,1,1065,0,0,1,2874,0,0,0,0,0,0,2,254,0,0,0,0,0,0,0,0,1,763,0,0,0,0,0,0,0,0,0,0,1,241,0,0,0,0,0,0,1,392,1,439,1,272,0,0,0,0,2,928,0,0,1,3540,0,0,0,0,0,0,21978,0.498967013
285099,8,31754,78093,46339,2456.75,0,0,0,0,1,58,0,0,0,0,1,3783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3863,0,0,0,0,0,0,0,0,0,0,2,7602,0,0,0,0,0,0,0,0,0,0,0,0,1,496,0,0,1,2948,1,238,0,0,0,0,26685,0.575864822
285462,5,30753,76748,45995,535.8,66,63,129,3,1,39,0,0,0,0,0,0,0,0,0,0,1,359,0,0,0,0,0,0,0,0,0,0,1,1395,0,0,0,0,0,0,0,0,2,488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43316,0.941754539
285718,15,29800,77181,47381,1839.6,287,222,509,202,0,0,0,0,0,0,2,4892,2,4297,3,1132,1,421,0,0,1,227,2,1006,0,0,0,0,1,2329,0,0,0,0,0,0,4,344,4,1074,0,0,1,1522,0,0,0,0,0,0,2,4818,0,0,0,0,1,4478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,688,2,308,0,0,0,0,0,0,1,49,19787,0.417614656
285969,13,31272,79647,48375,1879.153846,774,756,1530,228,0,0,0,0,0,0,0,0,2,5148,0,0,0,0,0,0,3,1481,0,0,0,0,3,2164,2,4645,0,0,2,1017,0,0,3,327,1,169,1,416,0,0,0,0,1,1083,1,1277,1,3862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,249,1,2582,0,0,0,0,0,0,23946,0.495007752
286181,12,30227,73521,43294,927.6666667,6,0,6,1,0,0,0,0,0,0,1,3656,0,0,0,0,0,0,0,0,1,218,0,0,0,0,0,0,2,2190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,678,0,0,0,0,0,0,1,491,0,0,0,0,0,0,1,1620,1,437,1,415,1,434,0,0,1,332,1,366,1,286,0,0,0,0,0,0,0,0,0,0,32162,0.742874301
286210,14,31228,82094,50866,2141.285714,921,906,1827,190,1,107,0,0,0,0,0,0,3,5079,0,0,0,0,1,463,4,1124,2,1234,0,0,0,0,4,6531,1,1831,1,377,0,0,2,176,4,1046,0,0,0,0,0,0,0,0,1,2003,3,4999,0,0,0,0,0,0,0,0,0,0,1,3793,0,0,0,0,0,0,0,0,0,0,0,0,3,1206,0,0,0,0,0,0,0,0,0,0,20888,0.410647584
286974,18,31563,76314,44751,1108.944444,119,75,194,7,1,44,1,1497,0,0,0,0,1,3766,0,0,0,0,0,0,1,172,1,552,0,0,0,0,0,0,0,0,0,0,0,0,1,137,1,214,0,0,0,0,1,1125,0,0,2,2449,1,1653,0,0,2,1308,0,0,1,362,0,0,1,3698,1,325,1,307,0,0,1,350,0,0,0,0,2,645,0,0,0,0,0,0,1,1348,0,0,24790,0.553954102
286985,17,29417,80511,51094,2006.647059,390,432,822,266,0,0,0,0,0,0,0,0,1,3791,1,333,0,0,1,312,1,372,1,888,0,0,1,655,2,3190,1,1324,1,649,2,576,2,216,0,0,1,434,0,0,1,403,1,86,0,0,5,11813,0,0,0,0,0,0,0,0,0,0,2,6228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2834,0,0,0,0,0,0,16981,0.332348221
287114,14,29791,80475,50684,1544.785714,31,10,41,4,0,0,0,0,0,0,0,0,1,3588,0,0,0,0,0,0,2,352,1,838,0,0,1,687,1,569,2,3485,0,0,0,0,1,131,1,198,0,0,0,0,2,2808,0,0,0,0,1,3842,0,0,1,602,1,4159,1,297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,62,29057,0.573297293
287536,16,29638,81284,51646,2238.3125,40,56,96,7,0,0,0,0,0,0,3,6376,3,4676,0,0,0,0,0,0,1,205,1,355,0,0,0,0,0,0,2,1177,0,0,1,332,0,0,3,826,1,387,0,0,1,585,1,392,1,508,2,4274,0,0,0,0,0,0,0,0,2,913,3,11092,0,0,0,0,0,0,0,0,0,0,0,0,1,309,0,0,1,3397,0,0,0,0,0,0,15833,0.306567788
287831,12,31510,73637,42127,1111.75,14,7,21,3,1,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1292,1,373,0,0,1,90,0,0,0,0,0,0,1,2178,0,0,0,0,1,813,2,1648,0,0,1,4280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,367,1,216,0,0,1,181,1,1831,0,0,0,0,0,0,28786,0.683314739
287839,14,32286,77047,44761,1399.428571,7,6,13,2,1,44,0,0,0,0,1,3767,0,0,0,0,0,0,0,0,1,196,1,1024,0,0,1,863,1,1469,0,0,0,0,0,0,1,122,0,0,0,0,0,0,0,0,0,0,1,571,0,0,0,0,0,0,1,5014,0,0,0,0,1,3716,0,0,0,0,1,729,1,248,0,0,0,0,0,0,0,0,0,0,1,333,1,1487,0,0,25169,0.562297536
287993,8,31122,77126,46004,1331.25,0,0,0,0,0,0,0,0,1,362,1,3711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,866,1,1604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,747,1,238,1,2751,0,0,0,0,0,0,35354,0.768498391
288226,17,29278,80548,51270,1455.176471,260,233,493,141,1,31,0,0,1,350,2,818,2,5271,1,397,0,0,0,0,4,793,1,600,1,1113,1,719,2,2443,3,2015,0,0,0,0,2,187,2,452,0,0,0,0,0,0,0,0,1,1972,1,451,0,0,0,0,0,0,0,0,0,0,2,6857,0,0,0,0,0,0,0,0,0,0,0,0,1,260,0,0,0,0,0,0,0,0,0,0,26532,0.517495611
288629,14,30265,72526,42261,1413.928571,11,4,15,2,0,0,0,0,0,0,2,4406,1,3786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1101,1,1138,0,0,0,0,2,231,0,0,0,0,0,0,1,748,1,664,0,0,0,0,1,536,0,0,1,5085,1,406,2,824,0,0,0,0,1,286,0,0,0,0,1,374,1,201,0,0,0,0,0,0,0,0,0,0,0,0,22466,0.53160124
288909,13,29386,73141,43755,1965.384615,379,370,749,217,0,0,1,2048,0,0,2,7497,2,7454,0,0,0,0,1,295,2,1128,1,541,0,0,0,0,0,0,0,0,0,0,0,0,3,311,6,1459,0,0,0,0,0,0,1,104,0,0,0,0,0,0,0,0,0,0,0,0,1,453,1,3669,0,0,0,0,0,0,0,0,0,0,0,0,1,342,1,240,0,0,0,0,0,0,0,0,18205,0.416066735
288988,12,29245,79773,50528,1297.5,11,6,17,2,0,0,0,0,0,0,2,7453,0,0,1,365,0,0,2,910,1,557,0,0,0,0,1,596,1,1826,0,0,0,0,0,0,0,0,0,0,1,269,0,0,2,985,1,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,421,0,0,0,0,0,0,0,0,0,0,1,421,0,0,0,0,0,0,1,1649,0,0,34958,0.691854022
289181,14,28932,80517,51585,1690.428571,123,123,246,56,0,0,0,0,1,381,1,162,2,7827,0,0,2,463,0,0,0,0,0,0,0,0,0,0,1,544,0,0,2,1112,0,0,1,90,0,0,0,0,0,0,0,0,0,0,0,0,1,3905,0,0,0,0,1,4120,0,0,3,1289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,280,1,171,1,3145,0,0,0,0,1,168,27919,0.541223224
289193,12,32344,81295,48951,2845.25,75,81,156,7,1,41,2,1926,1,368,4,7332,1,3675,0,0,1,368,0,0,1,196,0,0,0,0,0,0,2,1271,0,0,0,0,0,0,3,362,1,255,0,0,0,0,0,0,0,0,0,0,3,10037,0,0,0,0,0,0,0,0,0,0,3,8303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14808,0.302506588
289304,12,31661,74184,42523,2213.083333,60,51,111,7,0,0,0,0,0,0,1,1109,2,7611,0,0,0,0,0,0,1,236,0,0,0,0,0,0,3,5162,0,0,1,583,1,355,3,349,1,193,0,0,0,0,2,1232,1,1250,0,0,2,7572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,896,0,0,0,0,0,0,0,0,0,0,15966,0.375467394
289320,7,29440,78047,48607,1091.142857,0,0,0,0,0,0,0,0,0,0,1,2918,0,0,0,0,1,353,0,0,0,0,0,0,0,0,0,0,1,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,196,0,0,0,0,2,1216,0,0,0,0,0,0,1,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2506,0,0,0,0,0,0,40969,0.842862139
289513,8,30447,78472,48025,1404.25,88,107,195,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,277,0,0,0,0,0,0,1,710,0,0,1,2947,0,0,0,0,0,0,0,0,0,0,1,3797,2,593,0,0,0,0,0,0,1,336,0,0,0,0,0,0,1,2256,0,0,0,0,0,0,36791,0.766080167
289544,12,31919,81394,49475,1222.083333,20,19,39,3,0,0,1,1820,0,0,0,0,1,3737,0,0,0,0,0,0,0,0,1,764,0,0,0,0,1,2510,0,0,0,0,0,0,0,0,3,980,0,0,0,0,0,0,1,1323,1,1581,0,0,0,0,1,498,0,0,0,0,1,297,0,0,0,0,1,357,1,561,1,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34810,0.703587671
289616,14,29957,73439,43482,1346,341,99,440,48,1,59,2,3335,0,0,1,2629,0,0,0,0,0,0,0,0,1,520,0,0,1,917,0,0,1,1535,1,1043,2,963,0,0,1,95,0,0,0,0,0,0,0,0,0,0,0,0,1,4020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,848,1,302,0,0,1,2329,1,240,0,0,0,0,24638,0.56662527
289879,12,33775,83966,50191,1242.25,428,371,799,34,0,0,0,0,1,277,1,3684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1008,1,2254,0,0,1,520,2,333,0,0,0,0,0,0,0,0,1,307,2,2781,1,1026,0,0,0,0,0,0,0,0,1,315,0,0,2,1074,0,0,0,0,2,1319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35284,0.702994561
290404,12,30573,76803,46230,1107.916667,0,0,0,0,0,0,0,0,0,0,1,3695,1,36,0,0,1,438,0,0,0,0,1,609,2,1584,0,0,0,0,0,0,0,0,0,0,2,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1000,1,4301,0,0,0,0,0,0,0,0,0,0,1,586,0,0,0,0,1,500,1,260,0,0,0,0,0,0,0,0,1,56,32935,0.71241618
290906,21,29178,81863,52685,1356.333333,41,61,102,24,0,0,0,0,2,601,1,3774,1,3797,0,0,2,689,0,0,2,558,0,0,0,0,0,0,1,3141,0,0,1,359,0,0,0,0,1,225,1,365,0,0,0,0,3,218,1,2052,1,2163,2,2104,0,0,0,0,0,0,0,0,1,3648,0,0,2,815,0,0,1,481,1,246,0,0,1,335,1,157,0,0,1,378,1,2368,0,0,24202,0.459371738
291093,11,30055,74950,44895,1202.545455,0,0,0,0,0,0,1,1495,0,0,0,0,1,3761,0,0,1,409,1,367,0,0,0,0,0,0,0,0,1,2897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,630,0,0,0,0,0,0,0,0,0,0,0,0,1,355,0,0,0,0,0,0,0,0,1,319,0,0,0,0,1,275,0,0,1,2454,1,257,0,0,0,0,31667,0.705356944
291269,12,32235,75393,43158,1063.166667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,554,0,0,0,0,0,0,1,94,1,164,0,0,0,0,1,1890,0,0,0,0,1,3792,1,444,0,0,0,0,1,327,1,470,1,3823,0,0,0,0,0,0,0,0,0,0,0,0,2,777,0,0,0,0,1,358,0,0,1,56,30400,0.704388526
291511,13,32278,80012,47734,1433.461538,97,88,185,6,0,0,0,0,0,0,0,0,1,3816,0,0,1,393,0,0,1,370,0,0,1,1085,0,0,1,1502,0,0,0,0,0,0,2,210,0,0,1,332,0,0,0,0,1,1417,2,4179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,599,0,0,2,513,0,0,0,0,0,0,1,1902,0,0,1,2308,0,0,29099,0.609607408
291624,5,32206,47957,15751,1536.4,0,0,0,0,1,58,0,0,0,0,1,3145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,405,0,0,1,3693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8069,0.512284934
291785,21,31228,81738,50510,1326.904762,807,726,1533,123,1,47,0,0,0,0,1,3700,1,1558,0,0,0,0,0,0,2,418,0,0,0,0,1,587,2,1896,1,1342,1,356,1,312,3,338,1,185,0,0,0,0,0,0,0,0,1,1692,3,7983,0,0,0,0,1,4715,0,0,1,408,0,0,0,0,1,376,0,0,0,0,1,346,1,252,1,380,3,658,0,0,1,307,0,0,0,0,22645,0.448327064
291979,13,30862,80672,49810,2556.692308,82,133,215,13,0,0,1,1701,0,0,3,7279,0,0,0,0,0,0,0,0,1,149,0,0,0,0,0,0,3,7198,0,0,1,554,1,303,3,313,3,641,0,0,0,0,0,0,0,0,0,0,2,5342,0,0,0,0,0,0,0,0,0,0,3,7501,0,0,0,0,0,0,0,0,0,0,0,0,5,1994,1,200,0,0,0,0,0,0,1,53,16573,0.332724353
292339,7,31797,77482,45685,2143.857143,3,0,3,1,0,0,1,2135,0,0,1,3709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2218,0,0,0,0,0,0,0,0,1,329,0,0,0,0,0,0,1,1341,1,1636,0,0,0,0,0,0,0,0,0,0,0,0,1,3630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30678,0.671511437
292773,9,29896,74018,44122,1912.555556,58,29,87,8,1,46,0,0,0,0,0,0,2,7199,0,0,0,0,0,0,2,287,0,0,1,1090,0,0,4,6400,0,0,2,1062,0,0,1,136,2,492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,492,0,0,0,0,0,0,0,0,0,0,0,0,26909,0.609877159
292787,16,31688,79781,48093,2235.25,46,33,79,6,0,0,3,5542,0,0,1,2036,2,5355,0,0,0,0,0,0,2,573,1,401,0,0,1,491,5,10274,1,1142,1,425,0,0,1,110,1,271,0,0,0,0,2,3019,1,1250,0,0,1,3849,0,0,0,0,0,0,0,0,1,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,721,0,0,0,0,0,0,0,0,0,0,12329,0.256357474
293217,10,30964,80198,49234,1561,0,0,0,0,0,0,0,0,1,363,0,0,0,0,0,0,1,439,0,0,0,0,0,0,0,0,0,0,0,0,1,1748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,803,0,0,0,0,0,0,1,778,1,4048,0,0,0,0,2,2715,0,0,0,0,0,0,1,237,0,0,0,0,1,307,0,0,2,4163,0,0,0,0,0,0,33624,0.682942682
293426,9,29548,76468,46920,1664.666667,80,75,155,4,0,0,0,0,0,0,1,3792,1,3800,0,0,1,329,0,0,0,0,1,530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,464,0,0,0,0,1,396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3695,0,0,0,0,0,0,0,0,0,0,0,0,1,285,0,0,0,0,0,0,1,1682,0,0,31938,0.680690537
293706,18,33376,83827,50451,1145.722222,599,397,996,36,0,0,0,0,0,0,2,4333,1,1054,1,349,1,628,2,1377,0,0,0,0,0,0,1,460,0,0,2,1127,1,568,0,0,1,165,2,734,0,0,0,0,0,0,1,544,0,0,1,4067,1,1291,0,0,0,0,1,617,0,0,0,0,1,514,0,0,0,0,0,0,0,0,0,0,0,0,1,321,1,2154,1,311,0,0,0,0,29828,0.591227131
293893,12,31475,73831,42356,1200.916667,0,0,0,0,1,61,0,0,0,0,0,0,1,3816,0,0,2,740,1,386,2,314,2,907,0,0,0,0,0,0,2,1865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3769,2,1626,0,0,0,0,1,435,0,0,0,0,0,0,0,0,0,0,0,0,1,230,0,0,0,0,0,0,0,0,1,253,0,0,0,0,27945,0.65976485
293920,19,30266,79825,49559,1263,38,41,79,5,0,0,0,0,0,0,1,3427,2,5558,2,1026,0,0,0,0,1,371,1,510,0,0,0,0,1,415,1,1774,0,0,0,0,2,240,0,0,1,457,0,0,0,0,1,662,1,372,0,0,0,0,1,321,0,0,0,0,0,0,1,2336,0,0,1,292,0,0,0,0,1,293,1,469,2,730,1,193,0,0,0,0,2,4542,0,0,25562,0.515789261
294250,16,32990,84041,51051,1245.125,402,470,872,44,1,59,1,2417,1,411,1,2724,0,0,0,0,0,0,0,0,1,649,1,793,0,0,0,0,1,2955,1,1952,0,0,1,518,1,153,2,853,1,766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,650,0,0,0,0,0,0,0,0,0,0,0,0,1,584,0,0,2,994,0,0,1,3435,0,0,0,0,0,0,31129,0.609762786
294394,13,29816,81535,51719,936.8461538,77,75,152,4,0,0,0,0,0,0,0,0,0,0,0,0,2,793,0,0,1,778,1,424,0,0,0,0,1,1212,0,0,0,0,0,0,1,112,2,516,0,0,0,0,1,1658,1,566,0,0,1,3704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,266,1,176,0,0,1,321,1,1644,0,0,39540,0.764515942
295158,10,31771,73915,42144,1740.5,80,75,155,6,1,46,0,0,1,333,1,3655,0,0,0,0,0,0,0,0,1,410,0,0,0,0,0,0,4,3700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3809,0,0,0,0,0,0,1,340,0,0,0,0,1,291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2540,0,0,1,2272,0,0,24739,0.5870112
295498,18,30913,76373,45460,1379.5,22,10,32,3,0,0,0,0,0,0,1,3754,2,7252,0,0,2,614,1,481,2,402,0,0,0,0,0,0,0,0,0,0,0,0,1,398,3,380,0,0,2,804,0,0,0,0,1,767,1,1525,1,2334,0,0,0,0,0,0,0,0,1,311,1,3687,1,335,0,0,1,506,0,0,0,0,0,0,2,844,1,150,0,0,1,278,0,0,0,0,20629,0.453783546
