id,num,in,out,stay,average,from,to,all,comm,num67,stay67,num643,stay643,num1649,stay1649,num1666,stay1666,num1743,stay1743,num1767,stay1767,num2354,stay2354,num2659,stay2659,num2715,stay2715,num2866,stay2866,num3233,stay3233,num3468,stay3468,num3890,stay3890,num4237,stay4237,num4356,stay4356,num4378,stay4378,num4524,stay4524,num4711,stay4711,num4887,stay4887,num5057,stay5057,num6037,stay6037,num6399,stay6399,num6737,stay6737,num6944,stay6944,num7379,stay7379,num7384,stay7384,num7622,stay7622,num7688,stay7688,num7837,stay7837,num7848,stay7848,num7987,stay7987,num7989,stay7989,num8177,stay8177,num8280,stay8280,num8388,stay8388,num8586,stay8586,num8644,stay8644,num8748,stay8748,num8763,stay8763,num8781,stay8781,num9281,stay9281,num9977,stay9977,way,wayPercent
694152,20.0,29222.0,76630.0,47408.0,1419.85,569.0,601.0,1170.0,107.0,1.0,86.0,1.0,2036.0,0.0,0.0,1.0,3672.0,0.0,0.0,1.0,339.0,0.0,0.0,0.0,0.0,1.0,277.0,1.0,482.0,2.0,786.0,0.0,0.0,3.0,759.0,0.0,0.0,0.0,0.0,1.0,466.0,0.0,0.0,0.0,0.0,1.0,462.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3890.0,1.0,375.0,2.0,1479.0,1.0,4683.0,0.0,0.0,0.0,0.0,2.0,4188.0,1.0,229.0,0.0,0.0,0.0,0.0,1.0,281.0,0.0,0.0,1.0,265.0,2.0,611.0,0.0,0.0,1.0,3022.0,0.0,0.0,0.0,0.0,0.0,0.0,19011.0,0.401008268647
694154,11.0,31638.0,78450.0,46812.0,1844.63636364,17.0,30.0,47.0,8.0,1.0,120.0,1.0,1460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,454.0,0.0,0.0,2.0,203.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2199.0,0.0,0.0,0.0,0.0,1.0,3732.0,0.0,0.0,0.0,0.0,1.0,4276.0,0.0,0.0,1.0,445.0,1.0,3683.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3505.0,0.0,0.0,0.0,0.0,0.0,0.0,26521.0,0.566542766812
694319,9.0,31896.0,74014.0,42118.0,1065.11111111,641.0,726.0,1367.0,142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3914.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1635.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,315.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,491.0,1.0,1044.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1215.0,0.0,0.0,0.0,0.0,1.0,497.0,0.0,0.0,1.0,313.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32532.0,0.772401348592
694491,17.0,29756.0,77406.0,47650.0,1032.94117647,14.0,2.0,16.0,3.0,0.0,0.0,0.0,0.0,1.0,272.0,1.0,3614.0,2.0,6255.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,231.0,1.0,508.0,0.0,0.0,1.0,445.0,1.0,218.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3020.0,0.0,0.0,1.0,557.0,0.0,0.0,1.0,390.0,1.0,435.0,0.0,0.0,0.0,0.0,1.0,378.0,0.0,0.0,0.0,0.0,1.0,312.0,1.0,339.0,0.0,0.0,1.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,83.0,30090.0,0.6314795383
694782,16.0,32932.0,84924.0,51992.0,1925.125,279.0,316.0,595.0,34.0,0.0,0.0,0.0,0.0,1.0,265.0,2.0,7190.0,0.0,0.0,1.0,535.0,0.0,0.0,1.0,645.0,0.0,0.0,1.0,748.0,1.0,815.0,0.0,0.0,1.0,443.0,0.0,0.0,0.0,0.0,1.0,633.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,805.0,1.0,2004.0,1.0,3899.0,1.0,1008.0,0.0,0.0,1.0,3732.0,1.0,614.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1751.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5706.0,0.0,0.0,0.0,0.0,0.0,0.0,21190.0,0.407562701954
695166,9.0,29936.0,74139.0,44203.0,2516.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7490.0,1.0,3735.0,1.0,472.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1665.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3700.0,0.0,0.0,1.0,552.0,1.0,4195.0,0.0,0.0,2.0,783.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,43.0,21559.0,0.487727077348
695209,13.0,31096.0,77076.0,45980.0,1510.76923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3585.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,532.0,2.0,3244.0,1.0,858.0,2.0,456.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,727.0,0.0,0.0,0.0,0.0,1.0,1981.0,1.0,607.0,1.0,1954.0,1.0,3848.0,0.0,0.0,2.0,1057.0,0.0,0.0,0.0,0.0,1.0,342.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26340.0,0.572857764245
695426,21.0,33756.0,83862.0,50106.0,915.333333333,448.0,379.0,827.0,42.0,0.0,0.0,0.0,0.0,1.0,281.0,1.0,2930.0,1.0,387.0,0.0,0.0,1.0,524.0,2.0,1467.0,1.0,239.0,1.0,760.0,1.0,773.0,2.0,1241.0,0.0,0.0,0.0,0.0,1.0,619.0,0.0,0.0,1.0,159.0,2.0,476.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,194.0,1.0,466.0,1.0,724.0,0.0,0.0,0.0,0.0,1.0,4115.0,0.0,0.0,2.0,723.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1629.0,0.0,0.0,1.0,278.0,1.0,334.0,0.0,0.0,3.0,894.0,0.0,0.0,0.0,0.0,30884.0,0.616373288628
695875,12.0,32343.0,74177.0,41834.0,1681.66666667,9.0,13.0,22.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,504.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,421.0,1.0,367.0,0.0,0.0,1.0,182.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1140.0,1.0,2052.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,347.0,0.0,0.0,2.0,6913.0,2.0,601.0,2.0,3229.0,0.0,0.0,21654.0,0.517617249128
696335,17.0,32272.0,82001.0,49729.0,1939.23529412,182.0,153.0,335.0,72.0,1.0,36.0,0.0,0.0,0.0,0.0,2.0,7417.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,338.0,2.0,1020.0,4.0,5569.0,0.0,0.0,2.0,696.0,0.0,0.0,1.0,612.0,0.0,0.0,1.0,121.0,1.0,163.0,0.0,0.0,0.0,0.0,1.0,825.0,0.0,0.0,1.0,502.0,4.0,6292.0,0.0,0.0,0.0,0.0,1.0,4391.0,0.0,0.0,1.0,261.0,1.0,3629.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,618.0,2.0,468.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16762.0,0.337066902612
697057,15.0,29711.0,76799.0,47088.0,1869.33333333,360.0,296.0,656.0,202.0,1.0,31.0,0.0,0.0,2.0,706.0,0.0,0.0,2.0,3816.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,854.0,3.0,1551.0,0.0,0.0,0.0,0.0,2.0,352.0,1.0,1941.0,0.0,0.0,0.0,0.0,1.0,84.0,3.0,565.0,1.0,400.0,0.0,0.0,3.0,4624.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4721.0,0.0,0.0,0.0,0.0,3.0,5562.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2621.0,1.0,203.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19048.0,0.404519198097
697469,8.0,31906.0,47868.0,15962.0,1016.0,0.0,0.0,0.0,0.0,1.0,54.0,0.0,0.0,1.0,298.0,0.0,0.0,1.0,3648.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,270.0,0.0,0.0,1.0,247.0,1.0,297.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7834.0,0.490790627741
697697,10.0,31859.0,72499.0,40640.0,1523.7,62.0,67.0,129.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,686.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,491.0,2.0,3295.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,265.0,1.0,376.0,0.0,0.0,0.0,0.0,1.0,921.0,0.0,0.0,0.0,0.0,1.0,454.0,1.0,935.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7531.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,274.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25403.0,0.625073818898
697951,11.0,62820.0,83802.0,20982.0,985.818181818,10.0,7.0,17.0,4.0,1.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,560.0,0.0,0.0,0.0,0.0,1.0,550.0,2.0,558.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1681.0,0.0,0.0,0.0,0.0,2.0,3151.0,0.0,0.0,1.0,506.0,0.0,0.0,0.0,0.0,1.0,495.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,327.0,0.0,0.0,1.0,404.0,0.0,0.0,1.0,2558.0,0.0,0.0,0.0,0.0,0.0,0.0,10138.0,0.483176055667
698208,16.0,29484.0,76751.0,47267.0,1851.6875,220.0,174.0,394.0,151.0,1.0,52.0,0.0,0.0,0.0,0.0,4.0,13634.0,2.0,3782.0,1.0,428.0,1.0,272.0,0.0,0.0,1.0,201.0,0.0,0.0,1.0,1451.0,1.0,531.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,134.0,2.0,473.0,0.0,0.0,0.0,0.0,1.0,889.0,0.0,0.0,1.0,699.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3234.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,280.0,1.0,139.0,1.0,3419.0,0.0,0.0,0.0,0.0,0.0,0.0,17640.0,0.373199060655
699592,11.0,32915.0,83864.0,50949.0,2396.54545455,210.0,286.0,496.0,32.0,0.0,0.0,0.0,0.0,2.0,695.0,0.0,0.0,1.0,4097.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,615.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,553.0,1.0,579.0,0.0,0.0,0.0,0.0,1.0,778.0,0.0,0.0,2.0,6059.0,0.0,0.0,0.0,0.0,1.0,5073.0,0.0,0.0,0.0,0.0,2.0,3529.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3815.0,0.0,0.0,0.0,0.0,0.0,0.0,24587.0,0.482580619836
699809,8.0,34737.0,58785.0,24048.0,444.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,375.0,0.0,0.0,1.0,237.0,0.0,0.0,1.0,323.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,467.0,0.0,0.0,0.0,0.0,1.0,263.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,555.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1284.0,0.0,0.0,20491.0,0.852087491683
700316,14.0,31879.0,81719.0,49840.0,1726.64285714,1019.0,1247.0,2266.0,283.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1543.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,371.0,0.0,0.0,0.0,0.0,1.0,1064.0,0.0,0.0,1.0,628.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,559.0,1.0,490.0,0.0,0.0,2.0,3538.0,1.0,940.0,0.0,0.0,1.0,3608.0,0.0,0.0,1.0,701.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7503.0,0.0,0.0,0.0,0.0,1.0,376.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,350.0,0.0,0.0,1.0,2493.0,0.0,0.0,0.0,0.0,0.0,0.0,25667.0,0.514987961477
700462,13.0,34358.0,58920.0,24562.0,980.615384615,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1091.0,0.0,0.0,0.0,0.0,1.0,3625.0,0.0,0.0,0.0,0.0,1.0,480.0,0.0,0.0,1.0,396.0,0.0,0.0,0.0,0.0,1.0,175.0,1.0,2075.0,1.0,561.0,0.0,0.0,1.0,135.0,1.0,172.0,1.0,444.0,0.0,0.0,0.0,0.0,1.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2966.0,0.0,0.0,0.0,0.0,1.0,576.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11814.0,0.480986890318
700628,10.0,35726.0,55283.0,19557.0,855.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,375.0,1.0,3378.0,1.0,2275.0,1.0,514.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,901.0,0.0,0.0,1.0,234.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,287.0,0.0,0.0,0.0,0.0,10998.0,0.5623561896
701095,11.0,29667.0,77763.0,48096.0,1734.45454545,367.0,215.0,582.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7402.0,0.0,0.0,0.0,0.0,2.0,1054.0,0.0,0.0,0.0,0.0,1.0,2003.0,1.0,841.0,1.0,178.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,391.0,0.0,0.0,1.0,3102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,423.0,2.0,460.0,1.0,3117.0,0.0,0.0,0.0,0.0,0.0,0.0,29017.0,0.603314204923
702236,10.0,31208.0,72609.0,41401.0,1049.8,53.0,50.0,103.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3753.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,328.0,2.0,322.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,625.0,1.0,645.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3699.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,496.0,0.0,0.0,0.0,0.0,1.0,341.0,0.0,0.0,1.0,40.0,30903.0,0.746431245622
702461,17.0,29986.0,81353.0,51367.0,2144.76470588,482.0,556.0,1038.0,327.0,1.0,42.0,0.0,0.0,0.0,0.0,2.0,4948.0,3.0,7627.0,1.0,457.0,0.0,0.0,0.0,0.0,1.0,183.0,1.0,593.0,2.0,2756.0,1.0,473.0,1.0,236.0,0.0,0.0,2.0,1125.0,0.0,0.0,1.0,106.0,0.0,0.0,2.0,726.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7227.0,0.0,0.0,0.0,0.0,1.0,4414.0,0.0,0.0,0.0,0.0,1.0,2757.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,426.0,0.0,0.0,1.0,2356.0,0.0,0.0,0.0,0.0,0.0,0.0,14906.0,0.290186306383
702567,14.0,31097.0,74296.0,43199.0,1409.5,4.0,2.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3730.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,171.0,0.0,0.0,1.0,827.0,1.0,852.0,4.0,1157.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,595.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,572.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1064.0,1.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,638.0,2.0,399.0,3.0,8912.0,1.0,321.0,0.0,0.0,0.0,0.0,23466.0,0.543207018681
703276,8.0,31095.0,74329.0,43234.0,2328.5,10.0,7.0,17.0,3.0,1.0,50.0,0.0,0.0,0.0,0.0,1.0,3614.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,226.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,981.0,0.0,0.0,1.0,2290.0,2.0,6772.0,0.0,0.0,0.0,0.0,1.0,4445.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24606.0,0.569135402692
703296,20.0,31599.0,78316.0,46717.0,1343.2,876.0,907.0,1783.0,186.0,1.0,84.0,1.0,1685.0,0.0,0.0,0.0,0.0,3.0,8534.0,1.0,324.0,0.0,0.0,1.0,485.0,1.0,184.0,0.0,0.0,2.0,2928.0,1.0,552.0,1.0,208.0,1.0,717.0,0.0,0.0,0.0,0.0,1.0,133.0,1.0,319.0,1.0,423.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6939.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,310.0,0.0,0.0,1.0,312.0,0.0,0.0,0.0,0.0,2.0,582.0,1.0,271.0,0.0,0.0,1.0,233.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1632.0,0.0,0.0,19853.0,0.42496307554
703402,13.0,32356.0,73013.0,40657.0,2041.53846154,171.0,169.0,340.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3771.0,0.0,0.0,0.0,0.0,1.0,432.0,1.0,360.0,0.0,0.0,0.0,0.0,2.0,3909.0,1.0,835.0,0.0,0.0,1.0,1806.0,1.0,535.0,0.0,0.0,2.0,188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5890.0,0.0,0.0,0.0,0.0,1.0,4783.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,427.0,0.0,0.0,1.0,3461.0,0.0,0.0,0.0,0.0,1.0,134.0,14117.0,0.347221880611
703473,18.0,30453.0,73690.0,43237.0,1034.22222222,12.0,12.0,24.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2990.0,0.0,0.0,1.0,452.0,1.0,302.0,0.0,0.0,2.0,449.0,0.0,0.0,1.0,2145.0,1.0,538.0,1.0,146.0,2.0,2161.0,0.0,0.0,1.0,298.0,2.0,193.0,2.0,455.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,459.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,357.0,1.0,4351.0,0.0,0.0,1.0,406.0,0.0,0.0,1.0,227.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,275.0,1.0,2403.0,0.0,0.0,24621.0,0.56944283831
703648,16.0,32347.0,73215.0,40868.0,1057.75,587.0,845.0,1432.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3701.0,1.0,3277.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,61.0,0.0,0.0,0.0,0.0,1.0,735.0,2.0,734.0,0.0,0.0,2.0,950.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,403.0,1.0,1241.0,0.0,0.0,0.0,0.0,1.0,2085.0,1.0,612.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,811.0,1.0,304.0,0.0,0.0,0.0,0.0,1.0,272.0,0.0,0.0,0.0,0.0,1.0,215.0,1.0,1463.0,1.0,51.0,23944.0,0.585886267985
703792,14.0,32244.0,77391.0,45147.0,2168.92857143,78.0,70.0,148.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4913.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,688.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,816.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,131.0,3.0,686.0,1.0,387.0,0.0,0.0,2.0,1524.0,1.0,1011.0,1.0,652.0,2.0,7208.0,0.0,0.0,0.0,0.0,1.0,5024.0,0.0,0.0,0.0,0.0,2.0,4350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,374.0,0.0,0.0,1.0,2592.0,0.0,0.0,0.0,0.0,0.0,0.0,14782.0,0.327419319113
704004,17.0,29545.0,81006.0,51461.0,2235.41176471,111.0,86.0,197.0,9.0,0.0,0.0,0.0,0.0,1.0,231.0,3.0,10924.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,337.0,1.0,133.0,1.0,542.0,1.0,1609.0,0.0,0.0,2.0,367.0,1.0,733.0,0.0,0.0,0.0,0.0,2.0,225.0,2.0,411.0,0.0,0.0,0.0,0.0,1.0,514.0,1.0,302.0,0.0,0.0,3.0,10072.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6712.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1814.0,1.0,156.0,1.0,2911.0,0.0,0.0,0.0,0.0,0.0,0.0,13459.0,0.261537863625
704292,8.0,28900.0,78032.0,49132.0,1159.25,7.0,2.0,9.0,2.0,1.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2236.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,770.0,0.0,0.0,1.0,181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,219.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1897.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3710.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,212.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39858.0,0.811243181633
704362,23.0,31497.0,80622.0,49125.0,1302.60869565,583.0,676.0,1259.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6038.0,1.0,426.0,0.0,0.0,0.0,0.0,3.0,654.0,0.0,0.0,2.0,4256.0,0.0,0.0,3.0,551.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,127.0,1.0,153.0,1.0,320.0,0.0,0.0,1.0,593.0,1.0,754.0,1.0,949.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3264.0,0.0,0.0,0.0,0.0,1.0,3295.0,0.0,0.0,2.0,697.0,2.0,1015.0,1.0,302.0,1.0,290.0,1.0,317.0,2.0,717.0,3.0,646.0,1.0,1951.0,1.0,252.0,1.0,2384.0,0.0,0.0,19165.0,0.390127226463
705064,14.0,29801.0,80395.0,50594.0,1432.21428571,3.0,0.0,3.0,1.0,0.0,0.0,1.0,1774.0,1.0,330.0,1.0,3571.0,1.0,3806.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,213.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,352.0,1.0,406.0,0.0,0.0,1.0,1050.0,1.0,429.0,0.0,0.0,1.0,3431.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3636.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,428.0,0.0,0.0,1.0,412.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30543.0,0.60368818437
