Timestamp,count,num
2014/6/6 23:02,181,900
2014/6/6 23:03,120,901
2014/6/6 23:04,86,902
2014/6/6 23:05,20,903
2014/6/6 23:06,1,904
2014/6/6 23:07,38,905
2014/6/6 23:08,63,906
2014/6/6 23:09,20,907
2014/6/6 23:10,67,908
2014/6/6 23:11,41,909
2014/6/6 23:12,141,910
2014/6/6 23:13,91,911
2014/6/6 23:14,39,912
2014/6/6 23:15,81,913
2014/6/6 23:16,53,914
2014/6/6 23:17,50,915
2014/6/6 23:18,3,916
2014/6/6 23:19,39,917
2014/6/6 23:20,1,918
2014/6/6 23:21,1,919
2014/6/6 23:22,2,920
2014/6/6 23:23,1,921
2014/6/6 23:25,15,922
