id,num,inin,outout,stay,average,fromfrom,toto,allall,comm,num67,stay67,num643,stay643,num1649,stay1649,num1666,stay1666,num1743,stay1743,num1767,stay1767,num2354,stay2354,num2659,stay2659,num2715,stay2715,num2866,stay2866,num3233,stay3233,num3468,stay3468,num3890,stay3890,num4237,stay4237,num4356,stay4356,num4378,stay4378,num4524,stay4524,num4711,stay4711,num4887,stay4887,num5057,stay5057,num6037,stay6037,num6399,stay6399,num6737,stay6737,num6944,stay6944,num7379,stay7379,num7384,stay7384,num7622,stay7622,num7688,stay7688,num7837,stay7837,num7848,stay7848,num7987,stay7987,num7989,stay7989,num8177,stay8177,num8280,stay8280,num8388,stay8388,num8586,stay8586,num8644,stay8644,num8748,stay8748,num8763,stay8763,num8781,stay8781,num9281,stay9281,num9977,stay9977,way,wayPercent
640904,21,29708,80818,51110,988.0952381,129,136,265,135,0,0,1,2324,0,0,1,988,1,684,0,0,0,0,0,0,2,400,1,382,4,4277,1,507,2,418,0,0,0,0,0,0,5,552,3,638,1,591,0,0,0,0,0,0,0,0,0,0,1,515,0,0,0,0,0,0,0,0,2,1320,1,360,1,302,1,560,0,0,1,299,0,0,2,662,3,607,2,4237,0,0,0,0,2,118,30360,0.594012913
641364,4,51757,83826,32069,291.25,22,21,43,7,0,0,0,0,0,0,0,0,2,592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,232,0,0,0,0,0,0,1,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30904,0.963672082
642982,20,31593,78192,46599,1146.4,860,1098,1958,155,0,0,0,0,1,309,1,304,4,1633,3,1111,0,0,0,0,2,370,0,0,2,2599,0,0,1,213,0,0,1,461,0,0,0,0,2,472,0,0,1,1728,0,0,1,59,0,0,0,0,0,0,0,0,1,4474,1,436,2,697,0,0,3,1088,0,0,0,0,0,0,0,0,1,216,1,422,1,256,2,5738,1,333,0,0,0,0,23671,0.507972274
643447,10,31076,82305,51229,945.2,43,37,80,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,293,4,1899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,122,0,0,1,299,0,0,0,0,0,0,0,0,0,0,2,994,0,0,0,0,0,0,0,0,1,3037,0,0,0,0,1,484,0,0,0,0,0,0,3,1053,0,0,0,0,0,0,1,1225,1,37,41777,0.81549513
643918,17,29197,77603,48406,1674.235294,403,434,837,239,0,0,0,0,0,0,2,794,3,1554,0,0,2,710,1,342,1,1270,0,0,5,6071,0,0,2,429,2,3603,1,427,1,330,3,319,3,565,0,0,0,0,0,0,1,108,0,0,5,3030,0,0,0,0,0,0,0,0,0,0,4,6077,0,0,0,0,0,0,0,0,0,0,0,0,1,412,0,0,1,2412,0,0,0,0,0,0,19944,0.412015039
644063,18,31977,74260,42283,1122.555556,582,760,1342,157,0,0,0,0,1,353,1,284,0,0,1,478,0,0,0,0,1,151,0,0,1,1333,2,1318,1,193,1,1932,0,0,0,0,0,0,2,429,0,0,0,0,0,0,0,0,0,0,1,871,0,0,0,0,1,4441,2,773,1,279,1,3009,1,357,0,0,0,0,0,0,0,0,0,0,5,1619,0,0,0,0,0,0,1,2343,1,34,22077,0.522124731
644244,17,31586,73144,41558,1020.294118,191,214,405,140,1,33,0,0,0,0,1,354,1,425,0,0,1,286,3,1147,4,788,0,0,2,1793,1,760,4,885,0,0,1,515,2,619,2,225,5,1059,0,0,0,0,0,0,0,0,0,0,2,1405,0,0,0,0,0,0,0,0,2,722,3,5699,0,0,0,0,0,0,0,0,0,0,0,0,2,621,0,0,0,0,0,0,0,0,0,0,24213,0.582631503
644431,11,32215,72470,40255,1593.545455,15,11,26,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3926,0,0,1,260,0,0,1,562,0,0,0,0,0,0,0,0,0,0,2,3494,1,139,0,0,0,0,0,0,1,491,1,4339,0,0,0,0,0,0,1,397,0,0,0,0,0,0,0,0,1,291,1,312,0,0,0,0,0,0,2,3309,0,0,22726,0.564550987
644885,1,31540,62062,30522,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,78,30435,0.997149597
645268,7,35509,59086,23577,285.2857143,0,0,0,0,0,0,0,0,0,0,0,0,1,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,52,0,0,0,0,0,0,0,0,0,0,0,0,1,453,0,0,1,365,1,260,0,0,0,0,1,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21580,0.915298808
645418,14,29648,81167,51519,845.0714286,20,6,26,2,0,0,0,0,0,0,1,478,5,3289,3,1280,0,0,0,0,3,619,0,0,2,1156,0,0,0,0,0,0,1,390,0,0,1,92,0,0,0,0,0,0,0,0,1,99,0,0,2,1215,0,0,2,1074,0,0,3,1046,0,0,0,0,1,402,1,350,0,0,0,0,0,0,0,0,1,332,0,0,0,0,0,0,0,0,0,0,39688,0.770356567
646215,18,29197,79959,50762,1513.611111,325,208,533,46,0,0,2,4128,0,0,1,337,2,689,0,0,0,0,1,278,3,633,1,350,1,1620,1,448,2,354,0,0,0,0,0,0,2,188,4,845,0,0,0,0,0,0,1,68,0,0,2,1232,0,0,0,0,1,4038,0,0,0,0,3,7849,0,0,0,0,0,0,0,0,0,0,0,0,2,521,1,174,1,3484,0,0,0,0,0,0,23517,0.463279619
646993,15,29042,77625,48583,527.6,7,4,11,2,1,52,0,0,0,0,1,235,1,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,514,1,1400,0,0,0,0,1,123,1,164,0,0,1,1518,0,0,0,0,0,0,2,1048,1,356,1,456,0,0,0,0,0,0,1,721,1,342,0,0,0,0,1,256,0,0,0,0,1,261,0,0,0,0,0,0,0,0,0,0,40669,0.837103514
647535,10,29467,73089,43622,1192.4,520,293,813,73,1,36,0,0,0,0,3,1057,2,833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,754,1,469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,519,0,0,0,0,0,0,2,4852,0,0,0,0,0,0,1,499,0,0,0,0,0,0,0,0,1,2583,1,313,0,0,0,0,31698,0.72665169
647574,14,31097,47909,16812,744.7142857,2,1,3,2,1,38,0,0,0,0,3,963,2,1267,0,0,1,279,1,438,1,127,0,0,0,0,1,512,0,0,0,0,0,0,0,0,1,120,3,610,0,0,0,0,0,0,0,0,0,0,2,1356,0,0,0,0,0,0,0,0,1,302,1,911,0,0,0,0,0,0,0,0,0,0,0,0,3,1212,0,0,1,2282,0,0,0,0,0,0,6386,0.379847728
647751,14,30969,80119,49150,1128.785714,87,72,159,5,0,0,1,1493,0,0,0,0,2,849,1,388,0,0,0,0,1,137,0,0,1,1825,0,0,1,180,1,1710,0,0,0,0,0,0,2,349,0,0,0,0,2,2521,1,139,2,2127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,838,0,0,1,200,0,0,0,0,0,0,0,0,1,3038,0,0,0,0,0,0,33347,0.678474059
649692,17,32236,80843,48607,817.5294118,72,73,145,3,0,0,0,0,0,0,0,0,0,0,0,0,1,279,0,0,0,0,0,0,0,0,1,586,1,273,1,1261,1,465,0,0,1,93,0,0,1,370,0,0,1,2015,0,0,0,0,0,0,0,0,1,450,1,3618,0,0,0,0,1,2599,1,440,1,255,1,464,0,0,0,0,0,0,1,420,1,249,0,0,0,0,0,0,1,52,34709,0.714074105
649981,23,30006,74695,44689,959.173913,177,194,371,136,3,116,0,0,0,0,2,1414,3,1124,0,0,0,0,1,339,1,143,0,0,4,4902,1,721,0,0,0,0,2,1036,1,242,1,113,1,265,0,0,0,0,1,70,0,0,0,0,0,0,1,547,0,0,0,0,0,0,1,338,3,893,2,560,0,0,1,496,1,293,0,0,2,641,1,391,1,156,2,6966,1,286,0,0,0,0,22628,0.506343843
650064,11,30628,72908,42280,1485.909091,83,60,143,8,0,0,0,0,0,0,1,239,4,1511,0,0,0,0,0,0,5,894,0,0,0,0,1,781,4,887,0,0,0,0,0,0,4,365,2,462,0,0,0,0,0,0,1,76,1,2149,0,0,0,0,0,0,0,0,0,0,0,0,4,8325,0,0,0,0,0,0,0,0,0,0,0,0,2,647,0,0,0,0,0,0,0,0,0,0,25935,0.613410596
651614,17,30136,78326,48190,1409.647059,263,286,549,164,1,43,0,0,0,0,2,1823,1,400,1,527,1,297,0,0,1,1423,1,401,4,4989,0,0,5,1160,0,0,0,0,0,0,1,86,2,506,0,0,0,0,0,0,0,0,1,2286,2,1000,0,0,0,0,1,4295,0,0,2,804,1,843,0,0,0,0,0,0,0,0,0,0,0,0,8,3072,0,0,0,0,0,0,0,0,0,0,24226,0.502718406
651835,20,29168,78301,49133,1222.35,269,236,505,164,0,0,0,0,1,320,4,923,3,1187,0,0,2,830,0,0,1,163,0,0,3,3309,0,0,0,0,0,0,0,0,0,0,1,123,1,221,0,0,0,0,2,1951,0,0,1,1997,3,1008,0,0,0,0,0,0,0,0,0,0,1,2012,0,0,2,670,2,1032,0,0,1,350,0,0,1,421,2,396,2,5733,0,0,1,1708,2,84,24686,0.502432174
651950,14,31449,74540,43091,1489.071429,50,89,139,10,1,37,0,0,0,0,6,2789,4,1783,0,0,0,0,0,0,4,774,0,0,1,1957,1,729,0,0,0,0,2,917,0,0,3,345,3,745,0,0,0,0,0,0,0,0,1,1508,4,2162,0,0,0,0,0,0,0,0,2,807,2,5607,0,0,0,0,0,0,0,0,0,0,0,0,2,678,0,0,0,0,0,0,0,0,0,0,22244,0.516209881
652484,15,29379,81511,52132,916.6666667,482,125,607,45,0,0,0,0,0,0,1,998,0,0,0,0,0,0,0,0,0,0,0,0,1,870,0,0,1,269,0,0,0,0,0,0,1,82,2,511,0,0,0,0,2,2212,1,95,1,1681,0,0,0,0,0,0,0,0,0,0,1,477,0,0,0,0,1,346,0,0,1,278,1,257,0,0,2,628,1,230,2,4807,0,0,0,0,0,0,38382,0.736246451
653975,16,31429,81505,50076,940.6875,638,1005,1643,167,0,0,0,0,0,0,0,0,1,723,1,420,0,0,0,0,1,185,0,0,1,1516,0,0,1,286,0,0,0,0,0,0,1,110,1,277,0,0,0,0,0,0,1,130,0,0,4,2750,1,386,1,866,0,0,0,0,0,0,0,0,1,291,0,0,0,0,0,0,1,256,0,0,2,645,1,180,2,6021,0,0,0,0,0,0,35025,0.699436856
656123,16,31084,81466,50382,682.75,61,56,117,3,1,46,0,0,0,0,1,635,2,677,0,0,1,426,0,0,0,0,0,0,0,0,0,0,1,283,1,1279,1,356,1,412,1,97,0,0,0,0,0,0,0,0,0,0,0,0,2,1381,0,0,0,0,0,0,1,376,0,0,1,2955,1,297,2,747,0,0,0,0,1,357,0,0,2,591,0,0,0,0,0,0,0,0,0,0,39458,0.783176531
656653,9,29223,82463,53240,734.6666667,22,15,37,3,0,0,0,0,0,0,0,0,1,388,0,0,0,0,0,0,0,0,1,547,1,602,0,0,0,0,0,0,0,0,0,0,0,0,1,260,0,0,0,0,0,0,0,0,0,0,0,0,1,498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,587,0,0,1,262,0,0,1,3409,0,0,0,0,1,50,46628,0.875807663
657135,14,30434,73697,43263,885.9285714,0,0,0,0,0,0,1,2026,0,0,1,357,0,0,0,0,0,0,0,0,2,286,1,597,3,4939,0,0,0,0,0,0,0,0,0,0,2,259,0,0,0,0,0,0,0,0,1,54,1,657,0,0,0,0,0,0,0,0,0,0,1,500,0,0,0,0,2,639,0,0,0,0,0,0,2,730,2,786,1,248,0,0,1,316,0,0,0,0,30860,0.713311606
657215,21,30775,81919,51144,1155.52381,62,191,253,52,0,0,0,0,1,308,1,255,3,1261,2,854,1,249,0,0,5,3079,1,423,2,1430,1,515,4,808,1,1303,1,448,0,0,2,241,5,1134,0,0,0,0,1,1949,1,95,0,0,2,1362,0,0,0,0,1,3923,0,0,1,477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,943,0,0,1,3200,0,0,0,0,0,0,26878,0.525535742
657863,2,58296,78791,20495,27,16,9,25,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20441,0.997365211
658416,19,34767,84353,49586,872.3157895,301,327,628,38,0,0,1,2069,0,0,1,519,0,0,1,391,2,1099,0,0,2,726,0,0,1,1216,1,647,2,677,0,0,0,0,1,507,1,185,1,387,1,638,0,0,0,0,1,52,0,0,0,0,0,0,0,0,1,4353,2,1039,0,0,2,1098,0,0,0,0,0,0,1,392,0,0,0,0,0,0,1,355,0,0,1,215,0,0,0,0,33012,0.66575243
659085,19,31561,80454,48893,954.9473684,298,234,532,108,1,44,0,0,1,397,1,231,1,412,0,0,0,0,0,0,3,552,1,458,3,4930,1,515,3,771,1,1945,0,0,0,0,1,117,4,792,1,493,0,0,1,2157,0,0,0,0,3,1950,0,0,0,0,0,0,0,0,1,404,2,433,0,0,0,0,0,0,0,0,0,0,0,0,4,1284,1,250,0,0,0,0,0,0,0,0,30749,0.628903933
659383,16,29765,79925,50160,625.8125,89,77,166,5,1,45,0,0,0,0,3,1285,0,0,0,0,0,0,1,499,1,176,0,0,0,0,0,0,1,176,0,0,0,0,1,269,1,131,0,0,0,0,0,0,1,2045,0,0,0,0,0,0,2,1015,0,0,0,0,0,0,1,380,0,0,0,0,0,0,0,0,1,352,1,348,1,222,2,856,0,0,0,0,1,317,1,1888,0,0,40147,0.800378788
660200,15,31517,76830,45313,1078.266667,90,81,171,6,0,0,0,0,0,0,2,729,2,1220,1,437,0,0,0,0,1,515,0,0,3,4149,0,0,2,451,1,1211,1,570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,579,0,0,0,0,1,4808,1,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,285,2,645,0,0,0,0,1,286,0,0,1,48,29139,0.64306049
661319,17,31247,78341,47094,898,591,193,784,58,0,0,1,1877,1,336,2,815,1,271,1,450,0,0,0,0,0,0,0,0,1,975,0,0,1,243,2,3083,0,0,2,517,0,0,1,174,0,0,0,0,2,2238,1,91,0,0,1,776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,392,0,0,2,805,0,0,0,0,1,204,1,2010,0,0,31828,0.67583981
661923,18,32098,81198,49100,1635.888889,36,50,86,8,0,0,0,0,0,0,2,1284,5,2193,0,0,0,0,0,0,2,199,0,0,2,1605,0,0,6,1322,0,0,0,0,1,308,8,815,4,962,1,355,0,0,1,619,0,0,0,0,7,3157,0,0,0,0,1,4531,0,0,1,319,5,7136,0,0,0,0,0,0,0,0,0,0,0,0,6,2252,1,242,1,2108,0,0,0,0,1,30,19654,0.400285132
661980,19,31977,74261,42284,901,162,92,254,53,0,0,0,0,0,0,0,0,0,0,1,476,0,0,0,0,0,0,0,0,3,3681,0,0,1,246,0,0,0,0,1,232,1,98,1,240,0,0,0,0,1,1553,0,0,0,0,1,560,0,0,1,554,1,4230,1,368,1,403,1,2643,0,0,0,0,0,0,1,317,1,366,0,0,1,242,1,219,0,0,2,571,0,0,1,111,25165,0.595142371
662057,17,30855,74322,43467,1116.411765,35,43,78,6,0,0,0,0,1,307,3,1205,1,415,0,0,1,313,1,369,3,557,0,0,1,1299,1,718,5,1322,2,2717,0,0,1,371,2,205,4,933,0,0,0,0,0,0,0,0,0,0,6,3368,0,0,0,0,0,0,0,0,0,0,3,3228,0,0,0,0,0,0,0,0,0,0,0,0,5,1599,0,0,0,0,0,0,0,0,1,44,24488,0.563369913
662174,13,30076,80620,50544,1158.923077,68,62,130,4,0,0,0,0,0,0,0,0,1,326,0,0,0,0,1,267,0,0,0,0,0,0,0,0,1,233,1,651,0,0,0,0,2,210,0,0,0,0,1,1711,1,1995,1,46,0,0,0,0,0,0,1,389,1,4435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,261,0,0,1,2833,0,0,1,1700,0,0,35478,0.701923077
663450,14,50756,84217,33461,746.0714286,44,34,78,39,0,0,1,1941,0,0,2,464,3,1050,1,453,0,0,0,0,1,132,0,0,0,0,0,0,1,254,0,0,0,0,0,0,2,238,0,0,0,0,0,0,0,0,1,34,0,0,1,341,1,482,0,0,0,0,1,379,0,0,2,3669,0,0,0,0,0,0,0,0,0,0,1,286,2,713,0,0,0,0,0,0,0,0,0,0,23016,0.687845552
664178,10,34992,55439,20447,360.9,0,0,0,0,0,0,0,0,1,380,0,0,1,555,0,0,1,250,0,0,1,136,1,407,0,0,0,0,1,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,38,0,0,1,791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,397,0,0,0,0,0,0,0,0,1,423,0,0,0,0,0,0,0,0,0,0,16838,0.823494889
664389,19,30758,72952,42194,1592.473684,271,317,588,204,0,0,1,1844,0,0,1,261,2,995,0,0,1,318,2,968,2,353,3,1484,4,6060,1,798,2,470,0,0,0,0,2,826,3,299,1,159,0,0,0,0,0,0,1,33,0,0,4,2986,0,0,0,0,1,4281,0,0,0,0,3,4922,0,0,0,0,0,0,0,0,0,0,0,0,2,744,0,0,1,2447,0,0,0,0,0,0,11937,0.282907522
665529,10,31155,76472,45317,1262.2,68,65,133,4,0,0,0,0,0,0,1,305,0,0,0,0,0,0,0,0,1,174,1,574,0,0,0,0,0,0,0,0,0,0,0,0,2,252,0,0,0,0,0,0,0,0,1,50,0,0,0,0,0,0,1,395,1,4196,0,0,0,0,2,5762,0,0,0,0,0,0,0,0,0,0,0,0,2,745,1,160,0,0,0,0,0,0,0,0,32695,0.721473178
666534,19,30653,77345,46692,1345.052632,132,164,296,105,1,36,1,1824,1,277,2,1502,1,261,0,0,1,417,0,0,4,2033,2,1184,2,1301,0,0,2,405,0,0,0,0,2,726,4,446,2,351,0,0,0,0,1,2040,0,0,0,0,3,1262,0,0,0,0,1,4186,0,0,0,0,1,3407,0,0,0,0,0,0,0,0,0,0,0,0,3,1091,0,0,1,2798,0,0,0,0,0,0,21136,0.452668551
667078,19,34815,83962,49147,1171.263158,359,311,670,33,0,0,1,1372,1,285,1,826,0,0,0,0,0,0,0,0,0,0,0,0,2,2047,0,0,2,711,0,0,0,0,1,442,1,116,1,277,0,0,0,0,0,0,1,61,1,1575,2,1164,0,0,0,0,1,4338,0,0,0,0,1,3446,1,558,1,528,0,0,1,407,0,0,0,0,2,721,0,0,1,3147,1,224,0,0,0,0,26893,0.547195149
667374,15,31479,74283,42804,1658.6,176,174,350,96,0,0,0,0,0,0,3,1374,3,1117,1,454,0,0,1,486,3,566,0,0,6,6845,1,734,2,380,1,1938,0,0,0,0,3,369,4,743,0,0,0,0,0,0,1,111,0,0,4,2881,0,0,0,0,0,0,0,0,0,0,3,6487,0,0,0,0,0,0,0,0,0,0,0,0,1,385,0,0,0,0,0,0,0,0,0,0,17925,0.418769274
667855,18,30884,72802,41918,1238.833333,1252,935,2187,173,0,0,0,0,0,0,0,0,3,1078,1,502,0,0,0,0,1,158,0,0,2,1705,0,0,1,266,0,0,1,516,1,294,2,218,2,380,2,975,0,0,0,0,1,153,2,2936,2,1904,0,0,0,0,0,0,0,0,1,272,2,4809,0,0,0,0,0,0,0,0,0,0,0,0,2,609,3,551,2,4964,0,0,0,0,0,0,19619,0.468032826
667857,13,30841,78187,47346,1028,0,0,0,0,0,0,0,0,0,0,1,192,0,0,0,0,0,0,0,0,1,152,0,0,0,0,0,0,0,0,0,0,0,0,1,379,0,0,2,333,1,390,0,0,1,1686,0,0,1,1110,0,0,0,0,0,0,1,4928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,253,1,328,0,0,1,2035,0,0,1,1512,1,57,33982,0.717737507
667963,19,31315,78303,46988,1496.368421,142,107,249,11,1,31,1,1491,2,782,3,876,7,3195,3,1472,0,0,1,272,3,588,0,0,2,3282,0,0,3,583,2,3526,0,0,0,0,6,712,4,860,1,332,0,0,1,1172,0,0,0,0,6,3347,0,0,0,0,0,0,0,0,0,0,3,5103,0,0,0,0,0,0,0,0,0,0,0,0,2,605,1,193,0,0,0,0,0,0,0,0,18557,0.394930621
668211,18,30904,74276,43372,973.8888889,837,886,1723,218,1,42,0,0,1,290,0,0,2,921,0,0,1,244,2,825,2,1600,0,0,1,2193,0,0,1,228,0,0,0,0,0,0,2,244,1,192,0,0,0,0,0,0,0,0,0,0,1,829,0,0,1,407,1,5054,0,0,1,321,1,1092,0,0,0,0,0,0,0,0,0,0,0,0,2,686,2,181,0,0,0,0,1,2172,0,0,25842,0.595822189
668484,20,29067,81376,52309,1191.25,47,52,99,6,0,0,0,0,1,420,2,507,4,1237,1,443,0,0,2,713,2,466,0,0,1,550,1,489,5,991,1,325,0,0,1,323,3,341,6,1213,0,0,0,0,0,0,1,33,1,2099,3,1830,0,0,0,0,0,0,0,0,0,0,4,7408,0,0,0,0,0,0,0,0,0,0,0,0,5,1903,1,254,1,2271,0,0,0,0,0,0,28484,0.544533445
668662,12,28877,78375,49498,423.9166667,64,59,123,3,1,47,1,1599,0,0,1,427,0,0,0,0,1,288,0,0,0,0,0,0,0,0,0,0,2,447,0,0,0,0,1,272,1,104,0,0,0,0,0,0,0,0,0,0,0,0,1,597,0,0,0,0,0,0,1,380,0,0,0,0,0,0,0,0,0,0,0,0,1,343,0,0,1,365,0,0,0,0,1,209,0,0,0,0,44411,0.897228171
669018,14,32009,76538,44529,909,11,8,19,3,0,0,1,1898,2,833,2,2041,1,277,0,0,0,0,0,0,1,982,0,0,0,0,1,772,0,0,0,0,0,0,0,0,1,126,0,0,0,0,0,0,1,397,1,35,0,0,0,0,1,540,2,751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,259,0,0,0,0,0,0,0,0,1,2490,0,0,1,1316,0,0,31803,0.714208718
669571,14,29183,80291,51108,684.5,97,75,172,5,0,0,0,0,1,427,1,187,0,0,0,0,1,352,0,0,0,0,1,450,0,0,0,0,0,0,0,0,0,0,0,0,1,123,3,741,0,0,0,0,0,0,1,40,0,0,0,0,1,358,1,331,0,0,0,0,2,676,1,3089,0,0,0,0,0,0,0,0,0,0,1,200,2,536,0,0,1,2064,0,0,0,0,0,0,41525,0.812495108
669970,13,31819,81869,50050,1050.923077,48,18,66,4,0,0,1,1898,0,0,1,446,0,0,0,0,0,0,2,836,0,0,2,1045,2,2613,0,0,0,0,0,0,0,0,0,0,0,0,1,196,1,300,0,0,0,0,1,57,3,4238,1,559,1,473,1,519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,473,0,0,0,0,0,0,0,0,0,0,0,0,36388,0.727032967
670093,19,31429,81624,50195,786.7894737,1332,1011,2343,124,0,0,0,0,1,355,2,1070,2,925,1,472,0,0,0,0,1,225,0,0,1,1063,0,0,1,277,0,0,0,0,1,234,0,0,0,0,0,0,1,1877,0,0,1,72,0,0,1,708,1,385,1,413,1,4039,0,0,1,498,1,1450,0,0,0,0,0,0,0,0,0,0,1,406,1,295,1,176,0,0,0,0,0,0,0,0,35246,0.702181492
670542,19,31420,81298,49878,1106.526316,195,144,339,102,1,36,2,3372,0,0,1,200,1,270,2,916,0,0,2,866,1,163,0,0,0,0,1,735,5,1099,1,1047,0,0,0,0,7,759,5,1295,2,861,0,0,0,0,0,0,2,2759,5,2939,0,0,0,0,0,0,0,0,1,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,384,4,898,1,2112,0,0,0,0,0,0,28854,0.578491519
671567,14,30957,77323,46366,931.2857143,0,0,0,0,1,105,0,0,0,0,1,736,1,608,0,0,0,0,1,437,0,0,0,0,1,1007,0,0,1,178,0,0,0,0,0,0,2,286,0,0,1,321,1,1173,1,1953,0,0,0,0,4,1928,0,0,0,0,0,0,0,0,0,0,2,3597,0,0,0,0,0,0,0,0,0,0,0,0,1,442,0,0,0,0,1,258,0,0,0,0,33328,0.718802571
671599,13,31011,82065,51054,777.5384615,8,0,8,1,0,0,0,0,2,812,2,1624,1,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,190,0,0,0,0,0,0,3,351,0,0,0,0,0,0,1,612,1,138,0,0,1,550,1,433,0,0,0,0,0,0,0,0,1,2059,0,0,0,0,0,0,0,0,0,0,0,0,1,263,1,224,1,2547,0,0,0,0,0,0,40946,0.802013554
672552,10,28865,47685,18820,1054.6,4,2,6,2,0,0,0,0,1,350,2,721,1,672,0,0,0,0,0,0,2,3438,1,436,0,0,0,0,0,0,0,0,0,0,1,311,0,0,0,0,0,0,0,0,0,0,1,37,0,0,2,870,0,0,0,0,0,0,0,0,0,0,3,3282,0,0,0,0,0,0,0,0,0,0,0,0,1,420,0,0,0,0,0,0,0,0,0,0,8274,0.439638682
673451,18,30930,74733,43803,1251.5,125,166,291,82,1,104,0,0,1,326,5,2363,1,372,1,516,1,311,0,0,2,364,0,0,3,3228,0,0,1,159,3,3670,0,0,0,0,4,416,6,1316,0,0,0,0,0,0,0,0,1,550,3,1260,0,0,0,0,0,0,0,0,0,0,1,3686,0,0,0,0,0,0,0,0,0,0,0,0,3,1242,1,148,1,2487,0,0,0,0,0,0,21276,0.485720156
673502,12,30790,74388,43598,954,0,0,0,0,1,47,0,0,0,0,1,917,2,1513,0,0,0,0,2,799,1,212,0,0,0,0,0,0,1,235,1,1024,0,0,0,0,2,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,522,0,0,1,4344,0,0,0,0,1,1250,0,0,0,0,0,0,0,0,1,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32150,0.737419148
674611,16,30904,74433,43529,814.6875,529,678,1207,80,1,72,1,2005,1,369,2,1131,2,852,2,885,0,0,1,497,0,0,0,0,4,3013,0,0,1,290,0,0,0,0,0,0,0,0,3,606,0,0,0,0,1,434,0,0,1,934,1,512,0,0,0,0,0,0,0,0,1,479,0,0,0,0,0,0,0,0,1,372,0,0,0,0,2,575,0,0,0,0,0,0,0,0,0,0,30494,0.700544465
674787,15,29622,79663,50041,1094.133333,26,22,48,4,1,34,0,0,0,0,1,193,1,219,0,0,0,0,0,0,0,0,0,0,2,3755,0,0,1,226,1,353,0,0,0,0,1,80,0,0,0,0,0,0,1,1841,0,0,1,1187,0,0,1,530,0,0,1,4163,0,0,0,0,1,315,0,0,0,0,0,0,0,0,0,0,1,281,1,254,0,0,1,2972,0,0,0,0,0,0,33629,0.672028936
674952,15,29242,76743,47501,986,76,66,142,4,1,41,0,0,0,0,2,610,2,1072,0,0,0,0,1,295,0,0,1,516,0,0,1,500,0,0,0,0,0,0,0,0,2,222,1,165,1,415,0,0,0,0,0,0,1,950,1,466,0,0,0,0,0,0,0,0,1,495,2,5222,0,0,0,0,0,0,0,0,0,0,0,0,2,806,0,0,1,3006,0,0,0,0,0,0,32711,0.688638134
675561,14,28838,81796,52958,895,8,2,10,2,0,0,1,2075,0,0,2,839,1,356,0,0,0,0,0,0,1,287,0,0,1,692,0,0,0,0,0,0,0,0,1,278,2,241,1,161,0,0,0,0,0,0,0,0,4,5387,1,622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1051,0,0,0,0,1,222,1,267,0,0,0,0,0,0,0,0,1,43,40428,0.763397409
